,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9744318181818182,0.8865979381443299,0.8810214094558431,0.9642518939393939,0.9103929924242424,0.9848484848484849,0.8359375,0.9495034889377436
