metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9810606060606062,0.9212753623188406,0.9278350515463918,0.9533025568181818,0.9306344696969697,0.9393939393939394,0.921875,0.9556697436568764
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
