fold,epoch,train_loss,train_error,val_loss,val_error,val_auc,val_f1
1,19,0.24956538459861485,0.09406952965235174,0.36770142062187566,0.1419753086419753,0.8886389201349831,0.7405834435702847
1,20,0.19502212827221949,0.0736196319018405,0.3465374210778621,0.13580246913580246,0.8764904386951631,0.7749999999999999
1,21,0.19486646002450078,0.0736196319018405,0.38555260914730705,0.14814814814814814,0.8776152980877391,0.7333333333333333
1,22,0.17168514235340643,0.0736196319018405,0.49840420824795545,0.16049382716049382,0.8879640044994376,0.7723243243243243
1,23,0.1931278844847401,0.07566462167689161,0.4098970203268425,0.16666666666666666,0.8609673790776152,0.6858435681965094
1,24,0.45973238367687497,0.130879345603272,0.6431238188761865,0.15432098765432098,0.8708661417322835,0.699443413729128
1,25,0.2107671326689627,0.09202453987730061,0.41451293984914345,0.12962962962962962,0.8807649043869517,0.8024275509611476
1,26,0.1726138760318546,0.06952965235173825,0.3722313562694064,0.12962962962962962,0.8893138357705286,0.7979209979209978
1,27,0.13422457767413823,0.05112474437627812,0.4686955448219727,0.16049382716049382,0.8866141732283465,0.7678571428571428
1,28,0.14677270004655704,0.06952965235173825,0.47134252066709564,0.12345679012345678,0.8904386951631046,0.8005417384880571
1,29,0.14006871745236243,0.05930470347648262,0.6613966284577857,0.1419753086419753,0.8857142857142858,0.7405834435702847
1,30,0.14511546811946566,0.06134969325153374,0.5062753951831214,0.1419753086419753,0.8692913385826772,0.788235294117647
1,31,0.12979596144104624,0.049079754601226995,0.4480665923925519,0.15432098765432098,0.8614173228346457,0.787055050212945
1,32,0.12974015309613254,0.05112474437627812,0.4638815611458919,0.14814814814814814,0.8663667041619797,0.7479906663209748
1,33,0.11437623105808692,0.04294478527607362,0.43670041565213596,0.13580246913580246,0.871541057367829,0.7858173076923076
1,34,0.1112742104314718,0.0408997955010225,0.5562982260830553,0.17901234567901234,0.8641169853768278,0.757272022733144
1,35,0.18387857244535652,0.06134969325153374,0.45124783526416845,0.12345679012345678,0.8647919010123734,0.8052884615384615
1,36,0.09700964382841713,0.0408997955010225,0.7136541324965432,0.12962962962962962,0.864341957255343,0.7764636309875812
1,37,0.08000390010393357,0.034764826175869123,0.8244380232398686,0.16049382716049382,0.84859392575928,0.7678571428571428
1,38,0.08884331995910086,0.026584867075664622,0.7643092197223054,0.11728395061728394,0.8789651293588301,0.797752808988764
1,39,0.07682607003502713,0.024539877300613498,1.0959259563644315,0.13580246913580246,0.8605174353205849,0.7858173076923076
1,40,0.1085418261117934,0.04703476482617587,0.7422184021169989,0.19135802469135801,0.8733408323959504,0.7598852498207028
1,41,0.0817825825938802,0.03067484662576687,0.5754580894650969,0.13580246913580246,0.8416197975253092,0.7906976744186046
1,42,0.057272527721850285,0.024539877300613498,1.5728400604043256,0.16049382716049382,0.8294713160854893,0.7526427061310782
1,43,0.08300957228590661,0.032719836400818,1.1317854696182172,0.1419753086419753,0.8377952755905511,0.7733990147783252
1,44,0.029601690824766297,0.010224948875255624,1.8978994675548786,0.15432098765432098,0.8663667041619798,0.7409657818995843
1,45,0.08637643924496999,0.049079754601226995,0.8263433850801148,0.16666666666666666,0.8418447694038246,0.7564994711351111
1,46,0.07059730251040947,0.026584867075664622,0.783702008969501,0.17901234567901234,0.8188976377952755,0.7271618560892037
1,47,0.13210903216296455,0.0408997955010225,0.7939698352925603,0.15432098765432098,0.840607424071991,0.7338852749852158
1,48,0.04451288279300202,0.018404907975460124,1.380812121679423,0.13580246913580246,0.8359955005624297,0.7749999999999999
1,49,0.030726422611459147,0.012269938650306749,2.08268949405846,0.1419753086419753,0.8435320584926883,0.7733990147783252
1,50,0.1395934981711767,0.028629856850715747,0.8227978096421547,0.2222222222222222,0.7626546681664792,0.43750000000000006
1,51,0.15205253303676836,0.05112474437627812,1.3425755189891475,0.16049382716049382,0.8480314960629922,0.7678571428571428
1,52,0.03529617937318252,0.018404907975460124,2.3298135054672358,0.1728395061728395,0.8434195725534308,0.7499999999999999
1,53,0.0846678382988515,0.014314928425357873,1.2220357087536398,0.17901234567901234,0.8465691788526433,0.757272022733144
1,54,0.07465624630276735,0.010224948875255624,0.6290269420657483,0.18518518518518517,0.8339707536557931,0.7321428571428571
1,55,0.0287402676910717,0.014314928425357873,2.327903153526632,0.16049382716049382,0.83644544431946,0.7631046119235095
1,56,0.2158586660434988,0.04294478527607362,0.45945597011533673,0.13580246913580246,0.8431946006749155,0.7749999999999999
1,57,0.06306759367720274,0.018404907975460124,1.1463931103811966,0.14814814814814814,0.842294713160855,0.7606500861856687
1,58,0.029837166901893676,0.014314928425357873,0.8313990557433731,0.19753086419753085,0.8301462317210349,0.7249575551782683
1,59,0.0062300000419390645,0.0,2.0768745419749486,0.16049382716049382,0.8332958380202475,0.746875
1,60,0.0003763331463565851,0.0,2.567485674120831,0.14814814814814814,0.8366704161979753,0.7663461538461538
1,61,4.301477497699219e-05,0.0,2.7605106229604672,0.14814814814814814,0.8380202474690664,0.7663461538461538
1,62,2.0880153270444496e-05,0.0,2.9941316334359547,0.14814814814814814,0.8380202474690664,0.7663461538461538
1,63,1.8479429062428975e-05,0.0,3.15570693552654,0.14814814814814814,0.8420697412823396,0.7663461538461538
1,64,1.0041535124241725e-05,0.0,3.3471346433780114,0.1419753086419753,0.8443194600674916,0.7786753786753787
1,65,2.391808435742001e-05,0.0,3.6445459631664523,0.1419753086419753,0.8467941507311587,0.7836111272431616
1,66,0.0001254546857976093,0.0,4.201066190922191,0.15432098765432098,0.8377952755905512,0.7647947035251756
1,67,1.399038715647885e-05,0.0,4.706806998979442,0.15432098765432098,0.8474690663667042,0.7594297594297594
1,68,0.16160097583108424,0.0408997955010225,2.0906946807503015,0.16666666666666666,0.8218222722159729,0.7339901477832512
1,69,0.07497455131754002,0.016359918200409,1.233409052956145,0.12962962962962962,0.852193475815523,0.7824112567956507
1,70,0.03175203514860784,0.010224948875255624,0.760514775950903,0.16666666666666666,0.8416197975253092,0.7401841401841402
1,71,0.00436914553134852,0.0,2.1979586840591665,0.12962962962962962,0.8409448818897638,0.7824112567956507
1,72,0.00015126314502584125,0.0,2.4398965695161507,0.1419753086419753,0.840607424071991,0.7677491740946206
1,73,6.031491291449992e-05,0.0,2.637455116994503,0.1419753086419753,0.840607424071991,0.7677491740946206
1,74,3.429562021351009e-05,0.0,2.8313052096631353,0.13580246913580246,0.8408323959505062,0.7805959123368629
1,75,2.4747491839541183e-05,0.0,3.0533979121845483,0.13580246913580246,0.8438695163104611,0.7805959123368629
1,76,1.8572814014228596e-05,0.0,3.31717836195717,0.13580246913580246,0.8467941507311587,0.7805959123368629
1,77,1.8628540175386553e-05,0.0,3.6846037318700176,0.13580246913580246,0.846681664791901,0.7805959123368629
1,78,2.6640133076701506e-05,0.0,4.479188261660844,0.12962962962962962,0.84859392575928,0.7879448980863928
1,79,3.3148206204207194e-05,0.0,5.67950321227425,0.16049382716049382,0.8433070866141732,0.7526427061310782
1,80,0.08092334488428146,0.026584867075664622,0.6574082049132292,0.19753086419753085,0.8245219347581553,0.6955602536997886
1,81,0.12834252187086775,0.05725971370143149,0.7078880945223655,0.15432098765432098,0.8580427446569179,0.7647947035251756
1,82,0.01719632965609867,0.006134969325153374,2.224521900804475,0.13580246913580246,0.8536557930258718,0.7805959123368629
2,1,0.834412199877728,0.24130879345603273,0.4848185078597363,0.21604938271604937,0.7790776152980877,0.43944636678200694
2,2,0.495684287936002,0.20449897750511248,0.44028692202711545,0.18518518518518517,0.7487064116985377,0.5896656534954406
2,3,0.47197375232177635,0.2065439672801636,0.49073006258702573,0.2037037037037037,0.7822272215973003,0.49656276485544776
2,4,0.43130569560510434,0.19222903885480572,0.39626957917654954,0.1728395061728395,0.8251968503937008,0.6689051094890511
2,5,0.3894695354807288,0.17177914110429449,0.4366569473130778,0.1728395061728395,0.8443194600674916,0.6452924616828276
2,6,0.34757471613879726,0.1390593047034765,0.4085176550117781,0.16049382716049382,0.8632170978627671,0.6706287144197686
2,7,0.3383808006792848,0.1411042944785276,0.4092329039553146,0.13580246913580246,0.8654668166479189,0.7689914441275603
2,8,0.30605555920377797,0.12678936605316973,0.35495488397381125,0.14814814814814814,0.8518560179977502,0.7545454545454546
2,9,0.3221556572189708,0.130879345603272,0.4532263558107857,0.14814814814814814,0.861867266591676,0.776654411764706
2,10,0.2959288496997492,0.12678936605316973,0.42802702768397377,0.14814814814814814,0.8722159730033745,0.7479906663209748
2,11,0.27864061021750275,0.1165644171779141,0.4392073377796519,0.14814814814814814,0.877615298087739,0.7606500861856687
2,12,0.262800684309357,0.11247443762781185,0.4948643594672457,0.2037037037037037,0.8632170978627672,0.74072457442165
2,13,0.25947554215522967,0.10224948875255624,0.3256717215640324,0.1419753086419753,0.8931383577052868,0.7616885193476175
2,14,0.241548529122715,0.09815950920245399,0.4096623997500383,0.12962962962962962,0.8947131608548932,0.7764636309875812
2,15,0.24309067398503903,0.09406952965235174,0.3186241765377215,0.12962962962962962,0.8935883014623172,0.7764636309875812
2,16,0.20383455287587263,0.08997955010224949,0.34088317879138263,0.14814814814814814,0.8951631046119236,0.7857142857142857
2,17,0.21189579052525015,0.08588957055214724,0.4431690274868474,0.12345679012345678,0.8942632170978627,0.7899922219341458
2,18,0.2054764479932093,0.08384458077709611,0.6923258182774332,0.11728395061728394,0.9010123734533183,0.8081406220781651
2,19,0.1997229961975898,0.07975460122699386,0.4587600419387074,0.11728395061728394,0.8931383577052868,0.8081406220781651
2,20,0.19102783459586192,0.065439672801636,0.31994027842958733,0.11728395061728394,0.9025871766029246,0.8171666171666172
2,21,0.2212302993485245,0.07157464212678936,0.3342912512619107,0.11728395061728394,0.9007874015748031,0.8031339942436839
2,22,0.17778625513654814,0.06339468302658487,0.3425330028119474,0.12962962962962962,0.9059617547806523,0.7879448980863928
2,23,0.14256037138663016,0.05725971370143149,0.3981795793924024,0.1419753086419753,0.9021372328458942,0.788235294117647
2,24,0.1501917155967179,0.07157464212678936,0.5495998383442096,0.13580246913580246,0.9070866141732283,0.7805959123368629
2,25,0.13043989403619344,0.05112474437627812,0.6328701439173806,0.11728395061728394,0.9046119235095613,0.8171666171666172
2,26,0.1281896140988179,0.049079754601226995,0.6945802470308445,0.13580246913580246,0.9001124859392576,0.7805959123368629
2,27,0.14406109105687465,0.04703476482617587,0.47598101788324004,0.12962962962962962,0.915748031496063,0.793103448275862
2,28,3.393180559676102,0.07157464212678936,0.4850012936688221,0.13580246913580246,0.8913385826771653,0.795266544117647
2,29,0.11674454624559585,0.044989775051124746,0.5155674451742958,0.12962962962962962,0.9014623172103486,0.8024275509611476
2,30,0.09421053436211498,0.04294478527607362,0.6172677991697817,0.1419753086419753,0.9050618672665917,0.7677491740946206
2,31,0.08213764091912608,0.03885480572597137,0.6500857791032078,0.1419753086419753,0.9050618672665915,0.7836111272431616
2,32,0.0806404847513493,0.028629856850715747,0.5322858335086434,0.1419753086419753,0.9079865016872891,0.7786753786753787
2,33,0.06949305866437165,0.02044989775051125,0.5656417036286052,0.1419753086419753,0.911586051743532,0.7836111272431616
2,34,0.056931996790705736,0.026584867075664622,0.7270620800189201,0.14814814814814814,0.9093363329583802,0.776654411764706
2,35,0.06339183095576313,0.024539877300613498,0.4402046326510836,0.14814814814814814,0.9113610798650169,0.7898378378378379
2,36,0.06291167928695145,0.018404907975460124,0.6159419462529208,0.15432098765432098,0.9082114735658042,0.7831325301204819
2,37,0.19815204934194786,0.053169734151329244,0.6729148502107961,0.13580246913580246,0.9154105736782903,0.795266544117647
2,38,0.0590400456952827,0.014314928425357873,0.6883300559751832,0.13580246913580246,0.9178852643419573,0.795266544117647
2,39,0.04653030646180785,0.018404907975460124,0.5812255461739052,0.1419753086419753,0.9079865016872891,0.788235294117647
2,40,0.049356958034438785,0.018404907975460124,0.7468326536287528,0.13580246913580246,0.9172103487064117,0.8035714285714286
2,41,0.0624385485891473,0.024539877300613498,0.7340356516293883,0.13580246913580246,0.9106861642294712,0.7906976744186046
2,42,0.06886246335950508,0.026584867075664622,0.6809030373224054,0.12345679012345678,0.9208098987626547,0.8097251585623678
2,43,0.0672909267933781,0.028629856850715747,0.5649171516742406,0.14814814814814814,0.9129358830146231,0.7663461538461538
2,44,0.03547352698515994,0.016359918200409,0.8647860709425796,0.1419753086419753,0.9109111361079865,0.7966490203569284
2,45,0.05589415075530888,0.014314928425357873,0.7097438381970838,0.13580246913580246,0.9145106861642295,0.8073513513513513
2,46,0.07584365911211768,0.028629856850715747,0.7824154273362239,0.12962962962962962,0.9158605174353205,0.8143317142389347
2,47,0.042200468133737644,0.02044989775051125,1.808604336367269,0.13580246913580246,0.9208098987626546,0.7625266524520256
2,48,0.10156024094588939,0.034764826175869123,0.898125217196771,0.13580246913580246,0.9147356580427446,0.8174180327868853
2,49,0.05531012623571001,0.02044989775051125,0.81691804206066,0.14814814814814814,0.9169853768278965,0.776654411764706
2,50,0.0526160443297835,0.014314928425357873,0.7750317600716086,0.14814814814814814,0.9241844769403824,0.7606500861856687
2,51,0.049908252868631514,0.018404907975460124,0.6191240416001619,0.1419753086419753,0.930933633295838,0.792573623559539
2,52,0.0630701007641088,0.018404907975460124,0.5938040238969047,0.1419753086419753,0.9221597300337457,0.8004819277108434
2,53,0.03447055143661062,0.014314928425357873,0.8160815903458366,0.1419753086419753,0.9250843644544432,0.8137279408088787
2,54,0.050630080467376354,0.02044989775051125,0.8509302717980289,0.12962962962962962,0.9178852643419573,0.8211262421788736
2,55,0.019504205239559928,0.0081799591002045,1.1371107907661568,0.1728395061728395,0.8751406074240721,0.7714170530135053
2,56,0.33416678753862983,0.0736196319018405,0.41737050496742817,0.1419753086419753,0.9185601799775028,0.7966490203569284
2,57,0.046845699526823666,0.016359918200409,0.7565733947732765,0.1419753086419753,0.921259842519685,0.7966490203569284
2,58,0.032217138197482176,0.016359918200409,0.9476753905316428,0.14814814814814814,0.9200224971878516,0.7937181663837012
2,59,0.1134715164903943,0.032719836400818,0.42919820305695827,0.13580246913580246,0.9178852643419573,0.7858173076923076
2,60,0.01625893924361705,0.00408997955010225,0.8826731151278218,0.13580246913580246,0.921822272215973,0.795266544117647
2,61,0.04112255364738527,0.014314928425357873,1.2471773962224926,0.1728395061728395,0.9111361079865017,0.7593378607809848
2,62,0.0052015358226352275,0.0,1.6802357369156071,0.1419753086419753,0.9031496062992126,0.7733990147783252
2,63,0.07801441756363485,0.02044989775051125,0.8030662614029188,0.13580246913580246,0.9256467941507311,0.795266544117647
2,64,0.021194910347934512,0.00408997955010225,0.8834813260720658,0.14814814814814814,0.9172103487064116,0.7937181663837012
2,65,0.004499296929234175,0.0,1.6770131552523415,0.1419753086419753,0.9137232845894263,0.8040906461959094
2,66,0.03022050699729438,0.006134969325153374,1.621299508015476,0.1419753086419753,0.9191226096737908,0.7966490203569284
2,67,0.0005602196118465991,0.0,2.00739107036008,0.13580246913580246,0.9184476940382452,0.7906976744186046
2,68,0.00028073009093219757,0.0,2.3865320517878463,0.1419753086419753,0.9183352080989875,0.788235294117647
2,69,8.02593194248193e-05,0.0,2.6134377962559756,0.1419753086419753,0.9155230596175479,0.7966490203569284
2,70,1.9920461946243714e-05,0.0,2.660748388143627,0.14814814814814814,0.9142857142857143,0.7857142857142857
2,71,1.60067130683894e-05,0.0,2.700811938530156,0.14814814814814814,0.911586051743532,0.7857142857142857
2,72,1.2898325276036845e-05,0.0,2.7834461800999604,0.14814814814814814,0.9113610798650169,0.7857142857142857
2,73,1.6887307012543395e-05,0.0,2.9314243277559644,0.1419753086419753,0.9103487064116985,0.788235294117647
2,74,0.30346245999645705,0.10633946830265849,0.5479480317437354,0.21604938271604937,0.7663667041619797,0.43944636678200694
2,75,0.40486945226101795,0.17177914110429449,0.35390802281957723,0.13580246913580246,0.9059617547806524,0.7995500562429696
2,76,0.07623371144349823,0.03067484662576687,0.9862108717694851,0.1419753086419753,0.9196850393700786,0.8004819277108434
2,77,0.04533176875910162,0.014314928425357873,1.5147819904350395,0.11728395061728394,0.9118110236220472,0.8171666171666172
2,78,0.03921603484474258,0.010224948875255624,0.9399861604111123,0.12962962962962962,0.9222722159730034,0.7979209979209978
2,79,0.06495731294590862,0.032719836400818,0.7443990476153307,0.16666666666666666,0.9053993250843644,0.781332800079988
2,80,0.031627443037079886,0.010224948875255624,0.4147442519120279,0.1419753086419753,0.9111361079865017,0.7551744529863985
2,81,0.05193274110931947,0.018404907975460124,0.4568391580949518,0.15432098765432098,0.8960629921259842,0.7831325301204819
2,82,0.03096406048301599,0.0081799591002045,1.4082580929909179,0.15432098765432098,0.9111361079865017,0.7831325301204819
3,1,0.7733553763681829,0.22903885480572597,0.4763113594165555,0.20987654320987653,0.8056242969628795,0.46875
3,2,0.4808029684158145,0.18200408997955012,0.4120713661275344,0.18518518518518517,0.8038245219347582,0.6055194805194806
3,3,0.44412362323321614,0.18404907975460122,0.39277992287167796,0.13580246913580246,0.8668166479190101,0.73985401459854
3,4,0.39358801354913864,0.17586912065439672,0.3806709052511939,0.14814814814814814,0.8539932508436444,0.7251131221719458
3,5,0.36199758559812606,0.14519427402862986,0.4192131013195548,0.16666666666666666,0.8717660292463442,0.6640294953529456
3,6,0.3579158136671231,0.1554192229038855,0.33733300700277824,0.11728395061728394,0.8818897637795275,0.797752808988764
3,7,0.33759633716079346,0.1411042944785276,0.3411391367445941,0.09259259259259259,0.9064116985376828,0.8556578556578556
3,8,0.3022647734363561,0.1390593047034765,0.34986361118470444,0.09876543209876543,0.9079865016872891,0.8319937775473165
3,9,0.2992260643308837,0.14519427402862986,0.38327237167740585,0.1419753086419753,0.9019122609673791,0.8074916042366314
3,10,0.3109813646215865,0.1411042944785276,0.3784270712834162,0.16049382716049382,0.889763779527559,0.6706287144197686
3,11,0.2874072438892799,0.12065439672801637,0.4695763306104817,0.10493827160493827,0.9160854893138358,0.8400603983971195
3,12,0.2659679595194608,0.09815950920245399,0.359452628317044,0.12962962962962962,0.925984251968504,0.8211262421788736
3,13,0.2557358759070532,0.11451942740286299,0.3132858864444188,0.11728395061728394,0.9271091113610799,0.8320144081209409
3,14,0.2442286688629903,0.09815950920245399,0.33028454731682383,0.1419753086419753,0.917660292463442,0.7551744529863985
3,15,0.25216533582044437,0.10429447852760736,0.3095877417981234,0.13580246913580246,0.9226096737907761,0.8035714285714286
3,16,0.23504463881918866,0.09406952965235174,0.30345933456978125,0.12962962962962962,0.9169853768278965,0.810610699771753
3,17,0.2017969759903595,0.08384458077709611,0.36919535568416784,0.10493827160493827,0.9311586051743532,0.8496971020029471
3,18,0.21243390590865832,0.07975460122699386,0.28219218099044985,0.11728395061728394,0.9194600674915635,0.8250639386189258
3,19,0.1944768064509054,0.07157464212678936,0.42096442505238,0.11728395061728394,0.9156355455568055,0.812807881773399
3,20,0.18630604446212465,0.081799591002045,0.29914980653075524,0.1111111111111111,0.9221597300337459,0.828752642706131
3,21,0.1712242562083688,0.0736196319018405,0.2815295792447782,0.1111111111111111,0.9217097862767154,0.8159090909090909
3,22,6.190632721904797,0.07566462167689161,0.3640336429535401,0.12345679012345678,0.912710911136108,0.8248648648648648
3,23,0.16074854531882424,0.05930470347648262,0.37596030933143515,0.1111111111111111,0.9165354330708663,0.8423783783783785
3,24,0.14190210591847593,0.05725971370143149,0.48733389063178106,0.1111111111111111,0.9158605174353205,0.8247596153846154
3,25,0.13551372562704156,0.053169734151329244,0.420851998477631,0.09259259259259259,0.9244094488188976,0.8618925831202046
3,26,0.13758581648731733,0.05930470347648262,0.46353149148878336,0.10493827160493827,0.9275590551181101,0.8551974341448025
3,27,0.11872296860861757,0.04294478527607362,0.38042613129413483,0.10493827160493827,0.9277840269966253,0.8466848521961812
3,28,0.12509371524503413,0.05112474437627812,0.33815399307344113,0.11728395061728394,0.929808773903262,0.8320144081209409
3,29,0.11680590298628699,0.04703476482617587,0.48988489047170064,0.11728395061728394,0.926209223847019,0.8250639386189258
3,30,0.13419979442735847,0.05725971370143149,0.2944221466651796,0.11728395061728394,0.9277840269966253,0.8381618381618381
3,31,0.11283010610652976,0.049079754601226995,0.4819864066628847,0.12345679012345678,0.923509561304837,0.8280984719864177
3,32,0.11008980972308276,0.03885480572597137,0.3065657996681121,0.13580246913580246,0.923509561304837,0.7906976744186046
3,33,0.11614949952397612,0.04703476482617587,0.3346764979287063,0.09876543209876543,0.9280089988751405,0.8598918918918919
3,34,0.10404569255113252,0.032719836400818,0.4572674815775599,0.12962962962962962,0.9275590551181103,0.8024275509611476
3,35,0.08595492608033158,0.034764826175869123,0.6530071987302729,0.10493827160493827,0.9223847019122609,0.8525301204819278
3,36,0.102020725668166,0.032719836400818,0.8457536394307127,0.12345679012345678,0.9163104611923509,0.8214285714285715
3,37,0.10726915136577225,0.04294478527607362,0.572926326832712,0.10493827160493827,0.9192350956130483,0.8525301204819278
3,38,0.06746195541001941,0.026584867075664622,0.533834586201611,0.12345679012345678,0.9158605174353205,0.7841151385927505
3,39,0.16782848866121833,0.06134969325153374,0.3541067769534805,0.1111111111111111,0.9091113610798649,0.8392857142857143
3,40,0.07002109972784831,0.024539877300613498,0.73325650207929,0.11728395061728394,0.9052868391451069,0.8320144081209409
3,41,0.0863602624847285,0.026584867075664622,0.7048684881040991,0.11728395061728394,0.9050618672665917,0.8351807228915662
3,42,0.06252230346957253,0.026584867075664622,0.6216240124287653,0.09259259259259259,0.9142857142857144,0.872233030127767
3,43,0.0945250392303285,0.03067484662576687,0.47137093314159934,0.10493827160493827,0.9122609673790777,0.8466848521961812
3,44,0.10156409851509424,0.04703476482617587,0.3297627290025417,0.1111111111111111,0.9262092238470192,0.8247596153846154
3,45,0.04643385084869872,0.016359918200409,0.6167220638348386,0.12345679012345678,0.9178852643419572,0.8280984719864177
3,46,0.06385974705463596,0.018404907975460124,0.5040287746806448,0.10493827160493827,0.9075365579302587,0.828336346069937
3,47,0.026236245908572684,0.006134969325153374,0.9722498217568817,0.09876543209876543,0.9165354330708662,0.8542182227221597
3,48,0.0663249925320134,0.018404907975460124,0.3269352100367339,0.09876543209876543,0.918785151856018,0.8542182227221597
3,49,0.07501126551576939,0.022494887525562373,0.605886179847532,0.09876543209876543,0.9086614173228347,0.8542182227221597
3,50,0.03475340921009651,0.012269938650306749,0.5656293926516002,0.12962962962962962,0.9174353205849269,0.793103448275862
3,51,0.13546882354167994,0.03067484662576687,0.6835068672727447,0.1111111111111111,0.9178852643419572,0.8392857142857143
3,52,0.09123677679066791,0.026584867075664622,0.5088002364643339,0.12345679012345678,0.918785151856018,0.8280984719864177
3,53,0.06714828545324471,0.026584867075664622,0.5885944762220509,0.09876543209876543,0.9145106861642295,0.8571428571428571
3,54,0.004800534268755566,0.0,1.5399846532852233,0.11728395061728394,0.9130483689538808,0.8351807228915662
3,55,0.0011507108147675448,0.0,2.228418727114061,0.10493827160493827,0.9131608548931384,0.8496971020029471
3,56,0.015549321729248503,0.00408997955010225,0.889206690052335,0.11728395061728394,0.9104611923509561,0.8171666171666172
3,57,0.07423591809762903,0.032719836400818,0.6978420320176395,0.10493827160493827,0.9219347581552306,0.8525301204819278
3,58,0.03159251286744678,0.006134969325153374,1.098710184816788,0.10493827160493827,0.9203599550056243,0.8466848521961812
3,59,0.0022319411095389464,0.0,2.428721276773239,0.10493827160493827,0.9164229471316084,0.8551974341448025
3,60,0.0843795562571544,0.016359918200409,0.402118408628073,0.1111111111111111,0.9298087739032621,0.8480300187617261
3,61,0.04571224446148385,0.016359918200409,0.9815798995821233,0.10493827160493827,0.9193475815523059,0.8400603983971195
3,62,0.04129356642198696,0.016359918200409,0.9053729387549645,0.09876543209876543,0.9245219347581551,0.8598918918918919
3,63,0.0036280089465844513,0.0,1.8592989229776733,0.09876543209876543,0.9226096737907762,0.8598918918918919
3,64,0.0748388323377835,0.014314928425357873,1.2328541369307124,0.09259259259259259,0.9194600674915636,0.8673797958849534
3,65,0.0008706878290654816,0.0,2.1333430501430897,0.10493827160493827,0.9172103487064117,0.8525301204819278
3,66,0.00016788634875172345,0.0,2.0062201976313068,0.09876543209876543,0.9205849268841394,0.8598918918918919
3,67,0.00011385180491678861,0.0,2.0749157632761617,0.09259259259259259,0.9213723284589426,0.8673797958849534
3,68,6.310493105705266e-05,0.0,2.0421422427877696,0.09876543209876543,0.918785151856018,0.8598918918918919
3,69,7.23437091723798e-05,0.0,2.366849844925914,0.09876543209876543,0.9185601799775028,0.8571428571428571
3,70,0.1057710939895434,0.028629856850715747,0.8286825648657175,0.1111111111111111,0.914623172103487,0.8423783783783785
3,71,0.05263405421821722,0.018404907975460124,0.5370728774831282,0.09876543209876543,0.9183352080989876,0.8571428571428571
3,72,0.0038679042850429295,0.0,1.6494324687153152,0.09876543209876543,0.9188976377952756,0.8571428571428571
3,73,0.0004527864337035923,0.0,1.9484652386122054,0.09876543209876543,0.9203599550056243,0.8542182227221597
3,74,5.364842485397282e-05,0.0,2.118198571625837,0.09876543209876543,0.9221597300337457,0.8571428571428571
3,75,2.3473170079526977e-05,0.0,2.249547109861258,0.09876543209876543,0.92103487064117,0.8571428571428571
3,76,1.1771994291968234e-05,0.0,2.4601706200062607,0.09876543209876543,0.9202474690663667,0.8571428571428571
3,77,6.265857836878178e-06,0.0,2.718034748454185,0.09876543209876543,0.91822272215973,0.8571428571428571
3,78,3.5078198392071595e-06,0.0,3.0151712244798,0.09259259259259259,0.9172103487064117,0.864721928408395
3,79,1.5918017818435452e-06,0.0,3.43196218851492,0.09259259259259259,0.9140607424071991,0.864721928408395
3,80,1.1208328689674884e-06,0.0,3.977498414514404,0.09259259259259259,0.9145106861642295,0.864721928408395
3,81,9.23884379853698e-07,0.0,4.826138754624913,0.09259259259259259,0.915185601799775,0.864721928408395
