metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9648418497170553,0.9196246584104287,0.9276908284813844,0.9600548728262766,0.919700291714299,0.8943464495703303,0.9450541338582678,0.9315510622511602
std,0.012673857008382198,0.012838671780914772,0.011725228102055268,0.018211600902617565,0.014050278069787217,0.04148147376174402,0.026789960657765257,0.02286485220892088
