fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.974313446969697,0.9175257731958762,0.9074537865235539,0.9546638257575758,0.9020618556701031,0.9044744318181819,0.8636363636363636,0.9453125,0.9528275052154133
2,0.9283854166666667,0.8144329896907216,0.769047619047619,0.9742625455400165,0.8556701030927835,0.7492897727272727,0.5454545454545454,0.953125,0.8822312612676966
3,0.9888353508050299,0.9484536082474226,0.9430015277941004,0.9587210689572894,0.8963730569948186,0.9430015277941004,0.9253731343283582,0.9606299212598425,0.9756809765172046
4,0.9607492245287521,0.9119170984455959,0.9038196581948231,0.9615843474111191,0.927461139896373,0.9112383679312813,0.9090909090909091,0.9133858267716536,0.9344556944264608
5,0.9549033643521833,0.9119170984455959,0.9044359653977223,0.9566761363636365,0.9381443298969072,0.914877117633023,0.9242424242424242,0.905511811023622,0.8451750330268577
