metric_name,count,mean,std,median,min,max
full_margin,194,8.834770419548468,5.010044186795005,10.574756145477295,-8.607401847839355,17.005687713623047
concept_margin,194,4.692556929957006,2.6486746850368017,5.530661106109619,-5.206860065460205,9.651717185974121
visual_margin,194,4.139305189866381,2.4641086075710263,4.858569383621216,-3.8556013107299805,7.971301078796387
csg_margin,194,0.0004970634190519293,0.008180514801458812,-0.0006951229879632592,-0.018755078315734863,0.02445625141263008
full_top1_margin,194,9.586182142655874,3.3554169707493373,10.574756145477295,1.3115700483322144,17.005687713623047
concept_top1_margin,194,5.1327904210877175,1.64013128170659,5.530661106109619,0.5027813911437988,9.651717185974121
visual_top1_margin,194,4.453717044794683,1.835778627630711,4.858569383621216,0.10913282632827759,7.971301078796387
csg_top1_margin,194,0.006476609911241559,0.005022093041457307,0.00516207586042583,2.8264708817005157e-05,0.02445625141263008
visual_contribution_ratio,194,0.3965396562917638,0.18009116238534956,0.32011009752750397,0.05988900735974312,0.95819491147995
concept_contribution_ratio,194,0.6034603445339448,0.1800911606370862,0.6798899173736572,0.04180516302585602,0.940110981464386
csg_contribution_ratio,194,0.0007943640952943656,0.0007108429095256029,0.0007065176032483578,1.484144559071865e-05,0.00606779009103775
