branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9329896907216495,0.9198626893939394,0.9245158780042502,0.9740767045454546,0.9541278325850682
concept_only,True,194,post_calibration,0.9329896907216495,0.9198626893939394,0.9245158780042502,0.9715909090909092,0.9508980962350262
full_without_visual,True,194,post_calibration,0.9329896907216495,0.9198626893939394,0.9245158780042502,0.9715909090909092,0.9508980962350262
visual_only,True,194,post_calibration,0.9278350515463918,0.9122869318181819,0.9183894230769231,0.9732481060606061,0.954255868720979
low_only,True,194,post_calibration,0.845360824742268,0.8057528409090908,0.8190298507462687,0.8861268939393939,0.8584630562185065
high_only,True,194,post_calibration,0.9226804123711341,0.9083806818181819,0.9129029361587502,0.9356060606060606,0.8670114203031639
csg_only,True,194,post_calibration,0.44329896907216493,0.5671164772727273,0.41858141858141856,0.7700047348484848,0.6304954375192499
