fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9783972537878788,0.9226804123711341,0.9135652122256215,0.9471472537878788,0.9072164948453608,0.9120501893939394,0.8787878787878788,0.9453125,0.9535241124364915
2,0.9106889204545454,0.8144329896907216,0.7764118325009605,0.9639205547067812,0.8505154639175257,0.7602982954545454,0.5909090909090909,0.9296875,0.7952102496610081
3,0.9764954753790104,0.9536082474226805,0.94774176169525,0.9481030780243379,0.917098445595855,0.9398871782818192,0.8955223880597015,0.984251968503937,0.9738021625237763
4,0.9398711524695776,0.8808290155440415,0.8680792891319207,0.9435099021713195,0.927461139896373,0.8694225721784776,0.8333333333333334,0.905511811023622,0.8894794358630583
5,0.9729181579575281,0.9378238341968912,0.9304086538461538,0.9865056818181819,0.9536082474226805,0.9272846575996182,0.8939393939393939,0.9606299212598425,0.9300160626793759
