metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9650816387149792,0.9009054124676033,0.9122002029806101,0.9558086001631072,0.8969627079349138,0.8488466757123474,0.9450787401574804,0.9401564503737418
std,0.014680584132743615,0.021418781220400036,0.017510214449874818,0.012445162977387613,0.026585587444809114,0.06301610329509719,0.022677858730872878,0.020760496701566086
