metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9683268962987496,0.9321793068729095,0.9390470594519524,0.9729994068780116,0.9312747008960208,0.906422433288105,0.9561269685039371,0.9458663859196497
std,0.0064888472653998885,0.0077404916904356596,0.007594790149014224,0.007620067154889757,0.005445342567160295,0.0290510735084434,0.024452224314927832,0.014114769353924903
