metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9691633101493249,0.9249208314949271,0.9318359062015917,0.9687060236131441,0.9272326850001958,0.9124378109452737,0.9420275590551181,0.9420400044224717
std,0.007241290552730414,0.016459340668833086,0.016366165911793566,0.007608780630852011,0.007809377066480252,0.022017175644148883,0.035735802133086476,0.019492248819096454
