,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9770359848484848,0.9329896907216495,0.9239146830784083,0.9473248106060606,0.9161931818181819,0.8636363636363636,0.96875,0.9554899580787187
