,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9770359848484848,0.9329896907216495,0.9239146830784083,0.9473248106060606,0.9161931818181819,0.8636363636363636,0.96875,0.9554899580787187
1,1,0.9372632575757576,0.8865979381443299,0.8746033611470208,0.9676812786461394,0.8773674242424243,0.8484848484848485,0.90625,0.8936306677702783
2,2,0.9871900340815607,0.9536082474226805,0.9488801054018445,0.9346218086375567,0.9504642143612645,0.9402985074626866,0.9606299212598425,0.9730159162414226
3,3,0.943927463612503,0.8860103626943006,0.8759350163627864,0.9445836315915056,0.8842758291577189,0.8787878787878788,0.889763779527559,0.8905437789341891
4,4,0.949176807444524,0.9222797927461139,0.9166882500215834,0.9727746212121212,0.9336673824862801,0.9696969696969697,0.8976377952755905,0.8641564045147283
