fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9649621212121212,0.7835051546391752,0.7007931844888367,0.9525331439393938,0.7783505154639175,0.6854876893939394,0.3787878787878788,0.9921875,0.9308733144479401
