metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9621979245682825,0.9067124687303016,0.916318572725816,0.9662592465597923,0.9059178511299979,0.8730438715513342,0.9387918307086615,0.9248515114940826
std,0.019206505076258144,0.02263420895262633,0.019952722864126252,0.01511633857851237,0.023101772708701927,0.04570701087863444,0.026915962309808916,0.0369194711301467
