metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9582248725280185,0.9061709558790628,0.9162918647508146,0.9602491245900063,0.9037449123610651,0.8639981908638624,0.9434916338582677,0.9381322220217456
std,0.021010877165880473,0.021510028390647785,0.018456377182092604,0.020001103593961348,0.02398819569797421,0.051715391415845226,0.023500806400011107,0.029079878477921466
