fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9637784090909091,0.9226804123711341,0.9122092497058557,0.9442471590909092,0.9020618556701031,0.9047111742424243,0.8484848484848485,0.9609375,0.9470061847209943
2,0.9544270833333334,0.9123711340206185,0.903440199092373,0.9963567986837466,0.9690721649484536,0.907907196969697,0.8939393939393939,0.921875,0.9234996603536368
3,0.9936537783523328,0.9432989690721649,0.93612881984975,0.9656406585540444,0.917098445595855,0.9284874838406394,0.8805970149253731,0.9763779527559056,0.9883219533003766
4,0.9500119303268909,0.917098445595855,0.9097709209911173,0.9540682414698163,0.9119170984455959,0.9188141255070389,0.9242424242424242,0.9133858267716536,0.9305670091306785
5,0.9292531615366262,0.8860103626943006,0.8693055897562176,0.9409327651515152,0.9020618556701031,0.858804581245526,0.7727272727272727,0.9448818897637795,0.9012663026030416
