metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.965526151899771,0.9127044306286951,0.9214732119010737,0.9655655695551412,0.9134360771527117,0.8881049298959747,0.9387672244094489,0.9277598115400645
std,0.015367975421934514,0.01906754660195989,0.016510959143367136,0.01193169723931255,0.021693392740842504,0.04152878801172796,0.013577438401164502,0.036059153115991754
