metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9645064122168329,0.894629777500904,0.9049249505902462,0.9629841659410536,0.8960086212192439,0.8674355495251017,0.9245816929133859,0.9239152922556659
std,0.01924212098007696,0.016031651536418497,0.016719067770041136,0.01507454788867532,0.015376493045243191,0.06998960622225305,0.05359513785333729,0.046721531275199506
