branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9175257731958762,0.9081439393939394,0.9081439393939394,0.9599905303030303,0.9340916209519309
concept_only,True,194,post_calibration,0.9226804123711341,0.9120501893939394,0.9135652122256215,0.9591619318181819,0.9329103271903098
full_without_visual,True,194,post_calibration,0.9226804123711341,0.9120501893939394,0.9135652122256215,0.9591619318181819,0.9329103271903098
visual_only,True,194,post_calibration,0.9123711340206185,0.9042376893939394,0.9027568922305764,0.9517045454545454,0.9215622526737317
low_only,True,194,post_calibration,0.7628865979381443,0.7505918560606061,0.7429723502304147,0.8288352272727273,0.8115028675140628
high_only,True,194,post_calibration,0.9123711340206185,0.9005681818181819,0.9020405738557045,0.9427083333333334,0.8397784617191921
csg_only,True,194,post_calibration,0.7216494845360825,0.6569602272727273,0.6646177487514406,0.7889441287878789,0.6811454646464421
