metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.968305798428224,0.9109518803833693,0.9194166978259709,0.9647907340534264,0.912665010220907,0.8912256897331524,0.9341043307086615,0.9350723049787171
std,0.016391850958857125,0.01775588516867881,0.016517524629200794,0.01545877145601236,0.014346010733080929,0.017735071454585197,0.024544410358697966,0.031320379536336325
