metric_name,count,mean,std,median,min,max
full_margin,194,7.494969685897999,4.257994055377867,8.287143230438232,-9.297557830810547,14.67914867401123
concept_margin,194,3.412209142882799,1.9152653857352606,3.7648298740386963,-4.258523464202881,6.5006256103515625
visual_margin,194,4.080300574296529,2.430497365587527,4.478426933288574,-5.046730995178223,8.387396812438965
csg_margin,194,-0.0019436584240708924,0.00973255662131888,-0.005658487323671579,-0.020533166825771332,0.03019639104604721
full_top1_margin,194,7.968113582542877,3.28850268417998,8.3439359664917,0.021348074078559875,14.67914867401123
concept_top1_margin,194,3.6883799189452042,1.3066240109880014,3.7915236949920654,0.08179178833961487,6.5006256103515625
visual_top1_margin,194,4.306645147732852,2.002243190084952,4.480874538421631,0.08416628837585449,8.387396812438965
csg_top1_margin,194,0.008979409279004123,0.004227372169181982,0.008279736153781414,0.0003537987358868122,0.03019639104604721
visual_contribution_ratio,194,0.460092654202095,0.18915588210891074,0.4075625389814377,0.07179702073335648,0.9639602899551392
concept_contribution_ratio,194,0.5399073453562468,0.18915588863802937,0.5924374461174011,0.036039695143699646,0.9282029867172241
csg_contribution_ratio,194,0.000492951158376012,0.0005189461375840099,0.0003437161212787032,3.200652187729247e-09,0.0033825889695435762
