branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9278350515463918,0.919625946969697,0.919625946969697,0.9797585227272727,0.9578585847104837
concept_only,True,194,post_calibration,0.9226804123711341,0.9120501893939394,0.9135652122256215,0.978219696969697,0.9564208254855693
full_without_visual,True,194,post_calibration,0.9226804123711341,0.9120501893939394,0.9135652122256215,0.978219696969697,0.9564208254855693
visual_only,True,194,post_calibration,0.9278350515463918,0.9232954545454546,0.9202021389117405,0.9799952651515151,0.9604913744414079
low_only,True,194,post_calibration,0.7783505154639175,0.7696496212121212,0.7604731960834985,0.8713304924242424,0.8277210930076965
high_only,True,194,post_calibration,0.9123711340206185,0.9005681818181819,0.9020405738557045,0.9612926136363636,0.8883158105570581
csg_only,True,194,post_calibration,0.33505154639175255,0.49242424242424243,0.25096525096525096,0.6318655303030303,0.5233649960454976
