metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.961299972711603,0.9167202546593656,0.9245766785962287,0.9560423850459585,0.9194328721015538,0.9032112166440525,0.9356545275590552,0.920945322480254
std,0.01587224952641716,0.019701621122962247,0.017781944313157085,0.01705649014092176,0.01905473844309792,0.026667887866965296,0.018155005471262496,0.04007953127075942
