fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9653172348484849,0.9226804123711341,0.9129029361587502,0.9441287878787878,0.9175257731958762,0.9083806818181819,0.8636363636363636,0.953125,0.9402043360595721
2,0.9418797348484849,0.8814432989690721,0.867466658745953,0.9830767422728874,0.9587628865979382,0.8661221590909092,0.8181818181818182,0.9140625,0.8956380278930545
3,0.9924785521212833,0.9432989690721649,0.9366144889654557,0.9680267239322358,0.927461139896373,0.9320131625337877,0.8955223880597015,0.968503937007874,0.9870768627514626
4,0.9540682414698163,0.917098445595855,0.9078978764018134,0.9438081603435935,0.9015544041450777,0.9078978764018134,0.8787878787878788,0.937007874015748,0.9109582384510329
5,0.9623001670245764,0.917098445595855,0.9097709209911173,0.9792850378787878,0.9278350515463918,0.9188141255070389,0.9242424242424242,0.9133858267716536,0.9031772818226067
