fold,epoch,train_loss,train_acc,train_auc,train_f1,val_loss,val_acc,val_auc,val_f1,duration_seconds
1,1,0.4435275602659714,0.8344827586206897,0.8940898719318376,0.8159606536569888,0.4831838323597011,0.7783505154639175,0.9525331439393938,0.6913456913456913,16.96
1,2,0.2527212754983958,0.906896551724138,0.9575831915482926,0.8972157681250739,0.24453014310959462,0.9278350515463918,0.9692234848484849,0.919625946969697,16.47
1,3,0.24722592125898596,0.9155172413793103,0.9612366293409303,0.9054805955853251,0.23347250476343473,0.9226804123711341,0.9693418560606061,0.9153749963649054,17.88
1,4,0.1941137275776411,0.9310344827586207,0.9736213877787889,0.923502024558488,0.3094593681411851,0.9072164948453608,0.954782196969697,0.8958855098389982,17.76
1,5,0.18638553413825673,0.9344827586206896,0.975995462878698,0.9271510920725581,0.8792816366045539,0.7268041237113403,0.9405776515151516,0.7255718365494969,17.95
1,6,0.18066402698707146,0.9310344827586207,0.9799918226302115,0.9236842105263158,0.36048280879930006,0.9020618556701031,0.9455492424242424,0.8905159354857872,19.25
1,7,0.142225173818713,0.946551724137931,0.9875097271132567,0.9403511914832914,0.4911609112655998,0.8505154639175257,0.9468513257575758,0.8150011508993457,17.92
1,8,0.07986828330296122,0.9706896551724138,0.9959772616362653,0.9672893630714824,0.5168841326248479,0.8762886597938144,0.9353693181818182,0.861180679785331,16.28
1,9,0.17008307626670008,0.95,0.9831572560967567,0.9441995017101757,0.41860183929922185,0.8762886597938144,0.9196259469696969,0.8650434782608696,20.18
1,10,0.09894319599660231,0.9637931034482758,0.9940516229441169,0.9594916838222822,0.6054394807775264,0.8969072164948454,0.9425307765151516,0.8851799242424243,18.52
1,11,0.07470598999145679,0.9741379310344828,0.9962410477584773,0.9712786924212062,0.5196536974500049,0.8865979381443299,0.9276751893939393,0.8717548076923076,18.26
1,12,0.07660325609811681,0.9706896551724138,0.9961751012279244,0.9673699015471167,0.46560369900141524,0.9072164948453608,0.9583333333333333,0.8994239631336405,16.0
1,13,0.08720483306143052,0.9620689655172414,0.9956343396773895,0.9579261135071684,0.635679038046667,0.8865979381443299,0.9460227272727273,0.8672885572139304,19.09
1,14,0.06548281711368124,0.9758620689655172,0.9974280853084319,0.9732257085954708,0.9371968326365427,0.8608247422680413,0.9211647727272728,0.8393005062126093,19.82
1,15,0.12268499968550725,0.9620689655172414,0.993181128740817,0.9580263157894737,0.6530917033969684,0.8608247422680413,0.9210464015151515,0.8432252850857502,17.94
1,16,0.02387199078321461,0.9879310344827587,0.9996175101227924,0.9866288586117067,0.6841285606092805,0.8969072164948454,0.9423532196969696,0.8834134615384616,18.35
1,17,0.0028972459786112187,1.0,1.0,1.0,0.8189211305030861,0.9020618556701031,0.9408735795454546,0.8896770524677502,20.2
1,18,0.0331985760385512,0.9896551724137931,0.9992745881639167,0.9885253036837732,0.7868065507553508,0.9226804123711341,0.9416429924242425,0.915922683539915,18.12
1,19,0.12914867816497652,0.9655172413793104,0.9896068267848428,0.9619317659722495,1.3927141657613724,0.8711340206185567,0.9288589015151515,0.8439259855189059,15.81
