fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9712357954545454,0.9226804123711341,0.9141972578505086,0.933889678030303,0.9123711340206185,0.915719696969697,0.8939393939393939,0.9375,0.9369240169645585
