metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.962518949966524,0.8766887288423091,0.8915122055445757,0.9632954617793281,0.8704793409473748,0.8037539574853007,0.9372047244094489,0.9352935748077463
std,0.01183342813972279,0.03507267425818296,0.030197010253986977,0.015350337944113475,0.03871433393779436,0.07803038741160712,0.03294062103116802,0.02883901039631601
