metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9680769687487757,0.9196623747674411,0.9276854868863843,0.96589129836234,0.9196509038335524,0.8942107643600181,0.9450910433070867,0.9353752102077774
std,0.014299897796654281,0.017991850669180607,0.01630142952787584,0.01620344493118782,0.017079095084345103,0.028895747000069315,0.021574463014230705,0.031036689038334078
