metric_name,count,mean,std,median,min,max
full_margin,194,6.459258748083999,3.5713823639382407,6.955435276031494,-7.035552501678467,12.454684257507324
concept_margin,194,3.795615387485199,1.9981279132507797,4.061802387237549,-3.977299213409424,7.199824333190918
visual_margin,194,2.66539711036633,1.7152359270598256,2.988804340362549,-3.0525832176208496,6.090512752532959
csg_margin,194,0.051204815546540335,0.061255607116211926,0.060571808367967606,-0.20358040928840637,0.1683846414089203
full_top1_margin,194,6.727217700063568,3.036665536423169,6.996346473693848,0.14623641967773438,12.454684257507324
concept_top1_margin,194,3.977126353333906,1.6067598753526564,4.061802387237549,0.13527774810791016,7.199824333190918
visual_top1_margin,194,2.82489675990085,1.437474986678947,3.013561725616455,0.07788938283920288,6.090512752532959
csg_top1_margin,194,0.06630225829688889,0.04447688256907805,0.06667562201619148,7.965369150042534e-06,0.20358040928840637
visual_contribution_ratio,194,0.3067776635313195,0.20644253166728604,0.25615523755550385,0.002812033984810114,0.9564760327339172
concept_contribution_ratio,194,0.6932223411180924,0.20644253138558566,0.7438447773456573,0.04352402687072754,0.9971879720687866
csg_contribution_ratio,194,0.008145332278780695,0.008769422028929098,0.004595047561451793,9.266624692827463e-05,0.044026557356119156
