metric_name,count,mean,std,median,min,max
full_margin,194,9.154025217921463,4.583985161429537,9.73878526687622,-9.830634117126465,16.44452667236328
concept_margin,194,4.5517915706966345,2.261571705539621,4.743061542510986,-5.057895660400391,8.203292846679688
visual_margin,194,4.604155670736254,2.390484642909146,4.877181768417358,-4.778952598571777,9.490469932556152
csg_margin,194,0.007119707909614309,0.007324437873837506,0.008309049531817436,-0.02248344011604786,0.03156118839979172
full_top1_margin,194,9.518908943097616,3.7682184362858395,9.776649951934814,0.1780828833580017,16.44452667236328
concept_top1_margin,194,4.734069902104201,1.849890603347518,4.800390720367432,0.0489349365234375,8.203292846679688
visual_top1_margin,194,4.819193089131227,1.920428139251008,4.877181768417358,0.0863703191280365,9.490469932556152
csg_top1_margin,194,0.008886819770175618,0.00503607637534873,0.008925433736294508,8.486607111990452e-05,0.03156118839979172
visual_contribution_ratio,194,0.5208217346675924,0.15884867434019043,0.4926656037569046,0.02210116758942604,0.9990764260292053
concept_contribution_ratio,194,0.47917827056509626,0.15884867285237972,0.507334440946579,0.0009235329926013947,0.977898895740509
csg_contribution_ratio,194,0.0008697091544082379,0.000975416524952726,0.0005898320232518017,6.064601052457874e-07,0.008663211949169636
