fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9876893939393939,0.9690721649484536,0.9655539772727273,0.9718276515151515,0.9381443298969072,0.9655539772727273,0.9545454545454546,0.9765625,0.9750994882247335
2,0.9543087121212122,0.9072164948453608,0.8966619318181819,0.9857797626043014,0.9587628865979382,0.8966619318181819,0.8636363636363636,0.9296875,0.9154061374920015
3,0.9701492537313433,0.9329896907216495,0.9232851711026616,0.9683846337389644,0.9326424870466321,0.9100364320131625,0.835820895522388,0.984251968503937,0.9663712581825267
4,0.954426151276545,0.917098445595855,0.9085524757166548,0.9577666428060129,0.9430051813471503,0.9115366261035552,0.8939393939393939,0.9291338582677166,0.9225004465498904
5,0.9523979957050823,0.917098445595855,0.9064922480620154,0.9840198863636364,0.9329896907216495,0.9006203769983298,0.8484848484848485,0.952755905511811,0.9060491577826666
