metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9637943013547152,0.9201091607944483,0.9286950483414348,0.9735557154056134,0.9168818688411913,0.8792853912256897,0.9544783464566929,0.9370852976463636
std,0.013557103605072165,0.024265482543060175,0.021813051824226805,0.010372533998234103,0.0249707338083281,0.04233567009223421,0.02295244806091758,0.028102284654447814
