fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9790482954545454,0.9175257731958762,0.9059735853628983,0.9683948863636364,0.9381443298969072,0.8971354166666667,0.8333333333333334,0.9609375,0.959208875931872
2,0.9685132575757576,0.9175257731958762,0.9051808406647117,0.9886003055588201,0.9639175257731959,0.8934659090909092,0.8181818181818182,0.96875,0.9525842181217727
3,0.9676812786461393,0.9484536082474226,0.9417067307692308,0.9638511095204009,0.9222797927461139,0.9324244917146551,0.8805970149253731,0.984251968503937,0.9629775866586754
4,0.9601527081842041,0.917098445595855,0.9023526435618519,0.9613457408732999,0.9378238341968912,0.8824266284896206,0.7727272727272727,0.9921259842519685,0.911265399937731
5,0.9539489382009068,0.927461139896373,0.919983416252073,0.9878077651515151,0.9432989690721649,0.9230493915533285,0.9090909090909091,0.937007874015748,0.8790189361883151
