metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9658688956123107,0.9150394433221531,0.9256129480262807,0.9739999614935346,0.9057003675030361,0.8427860696517413,0.9686146653543307,0.9330110033676732
std,0.008470350005276744,0.014669177230980098,0.012069905696724491,0.011818382730069401,0.018867298341351018,0.047809952429057875,0.019262677945518728,0.0327275112517567
