slide_id,proposal_radius,nms_radius,anchor_rank,strategy,param_name,param_value,bbox_expand,high_radius,anchor_score,anchor_center_x,anchor_center_y,original_anchor_bbox_area,original_bbox_width,original_bbox_height,expanded_bbox_area,bbox_width,bbox_height,neighbor_count,top_class_name,top_concept,nearest_high_min_distance,nearest_high_median_topm_distance,nearest_high_mean_topm_distance,high_patch_density_in_bbox,raw_child_count,used_child_count,empty_child_flag,fallback_child_count,fallback_ratio,used_child_distance_mean,used_child_distance_min,used_child_distance_max,raw_child_distance_mean,raw_child_distance_median
2460239-B2,2048.0,512.0,12,bbox_containment,bbox_expand,10.0,10.0,,0.45844629406929016,40977.0,22290.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2838.3451373459798,2839.6670308902076,4.57763671875e-07,3,3,False,0,0.0,1351.246445417601,1024.0,1581.584648382754,1351.246445417601,1448.1546878700494
2460239-B2,2048.0,512.0,12,bbox_then_nearest,bbox_expand,10.0,10.0,,0.45844629406929016,40977.0,22290.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2838.3451373459798,2839.6670308902076,4.57763671875e-07,3,16,False,13,0.8125,2839.6670308902076,1024.0,4222.060160632484,1351.246445417601,1448.1546878700494
2460239-B2,2048.0,512.0,12,center_radius,high_radius,512.0,,512.0,0.45844629406929016,40977.0,22290.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2838.3451373459798,2839.6670308902076,,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,12,center_radius,high_radius,1024.0,,1024.0,0.45844629406929016,40977.0,22290.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2838.3451373459798,2839.6670308902076,,1,1,False,0,0.0,1024.0,1024.0,1024.0,1024.0,1024.0
2460239-B2,2048.0,512.0,12,center_radius,high_radius,2048.0,,2048.0,0.45844629406929016,40977.0,22290.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2838.3451373459798,2839.6670308902076,,4,4,False,0,0.0,1520.3333692751305,1024.0,2027.594140847719,1520.3333692751307,1514.8696681264018
2460239-B2,2048.0,512.0,12,center_radius,high_radius,4096.0,,4096.0,0.45844629406929016,40977.0,22290.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2838.3451373459798,2839.6670308902076,,15,15,False,0,0.0,2747.507488907389,1024.0,4096.0,2747.5074889073894,2541.067688984298
2460239-B2,2048.0,512.0,12,center_radius,high_radius,8192.0,,8192.0,0.45844629406929016,40977.0,22290.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2838.3451373459798,2839.6670308902076,,67,16,False,0,0.0,2839.6670308902076,1024.0,4222.060160632484,5470.195544149027,6031.443027999187
2460239-B2,2048.0,512.0,13,bbox_containment,bbox_expand,2.0,2.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,3.814697265625e-06,1,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2460239-B2,2048.0,512.0,13,bbox_then_nearest,bbox_expand,2.0,2.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,3.814697265625e-06,1,16,False,15,0.9375,1559.363723647472,0.0,2289.7336089597848,0.0,0.0
2460239-B2,2048.0,512.0,13,bbox_containment,bbox_expand,3.0,3.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,1.6954210069444444e-06,1,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2460239-B2,2048.0,512.0,13,bbox_then_nearest,bbox_expand,3.0,3.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,1.6954210069444444e-06,1,16,False,15,0.9375,1559.363723647472,0.0,2289.7336089597848,0.0,0.0
2460239-B2,2048.0,512.0,13,bbox_containment,bbox_expand,4.0,4.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,9.5367431640625e-07,1,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2460239-B2,2048.0,512.0,13,bbox_then_nearest,bbox_expand,4.0,4.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,9.5367431640625e-07,1,16,False,15,0.9375,1559.363723647472,0.0,2289.7336089597848,0.0,0.0
2460239-B2,2048.0,512.0,13,bbox_containment,bbox_expand,6.0,6.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,2359296.0,1536.0,1536.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,4.238552517361111e-07,1,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2460239-B2,2048.0,512.0,13,bbox_then_nearest,bbox_expand,6.0,6.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,2359296.0,1536.0,1536.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,4.238552517361111e-07,1,16,False,15,0.9375,1559.363723647472,0.0,2289.7336089597848,0.0,0.0
2460239-B2,2048.0,512.0,13,bbox_containment,bbox_expand,8.0,8.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,4194304.0,2048.0,2048.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,2.1457672119140625e-06,9,9,False,0,0.0,1098.735416831133,0.0,1448.1546878700494,1098.735416831133,1024.0
2460239-B2,2048.0,512.0,13,bbox_then_nearest,bbox_expand,8.0,8.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,4194304.0,2048.0,2048.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,2.1457672119140625e-06,9,16,False,7,0.4375,1559.363723647472,0.0,2289.7336089597848,1098.735416831133,1024.0
2460239-B2,2048.0,512.0,13,bbox_containment,bbox_expand,10.0,10.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,1.373291015625e-06,9,9,False,0,0.0,1098.735416831133,0.0,1448.1546878700494,1098.735416831133,1024.0
2460239-B2,2048.0,512.0,13,bbox_then_nearest,bbox_expand,10.0,10.0,,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,1.373291015625e-06,9,16,False,7,0.4375,1559.363723647472,0.0,2289.7336089597848,1098.735416831133,1024.0
2460239-B2,2048.0,512.0,13,center_radius,high_radius,512.0,,512.0,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,,,,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,,1,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0
2460239-B2,2048.0,512.0,13,center_radius,high_radius,1024.0,,1024.0,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,,,,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,,5,5,False,0,0.0,819.2,0.0,1024.0,819.2,1024.0
2460239-B2,2048.0,512.0,13,center_radius,high_radius,2048.0,,2048.0,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,,,,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,,13,13,False,0,0.0,1390.8168270369385,0.0,2048.0,1390.8168270369385,1448.1546878700494
2460239-B2,2048.0,512.0,13,center_radius,high_radius,4096.0,,4096.0,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,,,,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,,46,16,False,0,0.0,1559.363723647472,0.0,2289.7336089597848,2622.1219729275867,2896.309375740099
2460239-B2,2048.0,512.0,13,center_radius,high_radius,8192.0,,8192.0,0.45780354738235474,138692.0,43809.0,65536.0,256.0,256.0,,,,1,Adenocarcinoma,solid growth pattern,0.0,1448.1546878700494,1559.363723647472,,143,16,False,0,0.0,1559.363723647472,0.0,2289.7336089597848,5026.328069374483,5221.395981919011
2460239-B2,2048.0,512.0,14,bbox_containment,bbox_expand,2.0,2.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,14,bbox_then_nearest,bbox_expand,2.0,2.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,0.0,0,16,False,16,1.0,3500.7632823323065,1024.0,5120.0,,
2460239-B2,2048.0,512.0,14,bbox_containment,bbox_expand,3.0,3.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,14,bbox_then_nearest,bbox_expand,3.0,3.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,0.0,0,16,False,16,1.0,3500.7632823323065,1024.0,5120.0,,
2460239-B2,2048.0,512.0,14,bbox_containment,bbox_expand,4.0,4.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,14,bbox_then_nearest,bbox_expand,4.0,4.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,0.0,0,16,False,16,1.0,3500.7632823323065,1024.0,5120.0,,
2460239-B2,2048.0,512.0,14,bbox_containment,bbox_expand,6.0,6.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,2359296.0,1536.0,1536.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,14,bbox_then_nearest,bbox_expand,6.0,6.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,2359296.0,1536.0,1536.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,0.0,0,16,False,16,1.0,3500.7632823323065,1024.0,5120.0,,
2460239-B2,2048.0,512.0,14,bbox_containment,bbox_expand,8.0,8.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,4194304.0,2048.0,2048.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,7.152557373046875e-07,3,3,False,0,0.0,1306.7697919133661,1024.0,1448.1546878700494,1306.7697919133661,1448.1546878700494
2460239-B2,2048.0,512.0,14,bbox_then_nearest,bbox_expand,8.0,8.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,4194304.0,2048.0,2048.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,7.152557373046875e-07,3,16,False,13,0.8125,3500.7632823323065,1024.0,5120.0,1306.7697919133661,1448.1546878700494
2460239-B2,2048.0,512.0,14,bbox_containment,bbox_expand,10.0,10.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,4.57763671875e-07,3,3,False,0,0.0,1306.7697919133661,1024.0,1448.1546878700494,1306.7697919133661,1448.1546878700494
2460239-B2,2048.0,512.0,14,bbox_then_nearest,bbox_expand,10.0,10.0,,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,4.57763671875e-07,3,16,False,13,0.8125,3500.7632823323065,1024.0,5120.0,1306.7697919133661,1448.1546878700494
2460239-B2,2048.0,512.0,14,center_radius,high_radius,512.0,,512.0,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,14,center_radius,high_radius,1024.0,,1024.0,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,,1,1,False,0,0.0,1024.0,1024.0,1024.0,1024.0,1024.0
2460239-B2,2048.0,512.0,14,center_radius,high_radius,2048.0,,2048.0,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,,3,3,False,0,0.0,1306.7697919133661,1024.0,1448.1546878700494,1306.7697919133661,1448.1546878700494
2460239-B2,2048.0,512.0,14,center_radius,high_radius,4096.0,,4096.0,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,,9,9,False,0,0.0,2647.188188511406,1024.0,4096.0,2647.188188511406,2896.309375740099
2460239-B2,2048.0,512.0,14,center_radius,high_radius,8192.0,,8192.0,0.4576677978038788,54320.0,12257.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3894.0422530375627,3500.7632823323065,,24,16,False,0,0.0,3500.7632823323065,1024.0,5120.0,4444.955978499113,4461.965640764858
2460239-B2,2048.0,512.0,15,bbox_containment,bbox_expand,2.0,2.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,15,bbox_then_nearest,bbox_expand,2.0,2.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,16,False,16,1.0,2440.8164618711744,2048.0,3072.0,,
2460239-B2,2048.0,512.0,15,bbox_containment,bbox_expand,3.0,3.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,15,bbox_then_nearest,bbox_expand,3.0,3.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,16,False,16,1.0,2440.8164618711744,2048.0,3072.0,,
2460239-B2,2048.0,512.0,15,bbox_containment,bbox_expand,4.0,4.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,15,bbox_then_nearest,bbox_expand,4.0,4.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,16,False,16,1.0,2440.8164618711744,2048.0,3072.0,,
2460239-B2,2048.0,512.0,15,bbox_containment,bbox_expand,6.0,6.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,2359296.0,1536.0,1536.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,15,bbox_then_nearest,bbox_expand,6.0,6.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,2359296.0,1536.0,1536.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,16,False,16,1.0,2440.8164618711744,2048.0,3072.0,,
2460239-B2,2048.0,512.0,15,bbox_containment,bbox_expand,8.0,8.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,4194304.0,2048.0,2048.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,15,bbox_then_nearest,bbox_expand,8.0,8.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,4194304.0,2048.0,2048.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,16,False,16,1.0,2440.8164618711744,2048.0,3072.0,,
2460239-B2,2048.0,512.0,15,bbox_containment,bbox_expand,10.0,10.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,15,bbox_then_nearest,bbox_expand,10.0,10.0,,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,0.0,0,16,False,16,1.0,2440.8164618711744,2048.0,3072.0,,
2460239-B2,2048.0,512.0,15,center_radius,high_radius,512.0,,512.0,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,15,center_radius,high_radius,1024.0,,1024.0,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,15,center_radius,high_radius,2048.0,,2048.0,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,,4,4,False,0,0.0,2048.0,2048.0,2048.0,2048.0,2048.0
2460239-B2,2048.0,512.0,15,center_radius,high_radius,4096.0,,4096.0,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,,28,16,False,0,0.0,2440.8164618711744,2048.0,3072.0,2855.875827723254,2984.154687870049
2460239-B2,2048.0,512.0,15,center_radius,high_radius,8192.0,,8192.0,0.45739907026290894,126404.0,23329.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,2048.0,2289.7336089597848,2440.8164618711744,,103,16,False,0,0.0,2440.8164618711744,2048.0,3072.0,5487.808735782419,5970.894740321588
2460239-B2,2048.0,512.0,16,bbox_containment,bbox_expand,2.0,2.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,16,bbox_then_nearest,bbox_expand,2.0,2.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,0.0,0,16,False,16,1.0,2816.699160326736,1024.0,4222.060160632484,,
2460239-B2,2048.0,512.0,16,bbox_containment,bbox_expand,3.0,3.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,16,bbox_then_nearest,bbox_expand,3.0,3.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,0.0,0,16,False,16,1.0,2816.699160326736,1024.0,4222.060160632484,,
2460239-B2,2048.0,512.0,16,bbox_containment,bbox_expand,4.0,4.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,16,bbox_then_nearest,bbox_expand,4.0,4.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,0.0,0,16,False,16,1.0,2816.699160326736,1024.0,4222.060160632484,,
2460239-B2,2048.0,512.0,16,bbox_containment,bbox_expand,6.0,6.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,2359296.0,1536.0,1536.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,16,bbox_then_nearest,bbox_expand,6.0,6.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,2359296.0,1536.0,1536.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,0.0,0,16,False,16,1.0,2816.699160326736,1024.0,4222.060160632484,,
2460239-B2,2048.0,512.0,16,bbox_containment,bbox_expand,8.0,8.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,4194304.0,2048.0,2048.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,7.152557373046875e-07,3,3,False,0,0.0,1165.384895956683,1024.0,1448.1546878700494,1165.384895956683,1024.0
2460239-B2,2048.0,512.0,16,bbox_then_nearest,bbox_expand,8.0,8.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,4194304.0,2048.0,2048.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,7.152557373046875e-07,3,16,False,13,0.8125,2816.699160326736,1024.0,4222.060160632484,1165.384895956683,1024.0
2460239-B2,2048.0,512.0,16,bbox_containment,bbox_expand,10.0,10.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,4.57763671875e-07,3,3,False,0,0.0,1165.384895956683,1024.0,1448.1546878700494,1165.384895956683,1024.0
2460239-B2,2048.0,512.0,16,bbox_then_nearest,bbox_expand,10.0,10.0,,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,6553600.0,2560.0,2560.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,4.57763671875e-07,3,16,False,13,0.8125,2816.699160326736,1024.0,4222.060160632484,1165.384895956683,1024.0
2460239-B2,2048.0,512.0,16,center_radius,high_radius,512.0,,512.0,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,512.0,16,center_radius,high_radius,1024.0,,1024.0,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,,2,2,False,0,0.0,1024.0,1024.0,1024.0,1024.0,1024.0
2460239-B2,2048.0,512.0,16,center_radius,high_radius,2048.0,,2048.0,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,,4,4,False,0,0.0,1386.0386719675123,1024.0,2048.0,1386.0386719675123,1236.0773439350246
2460239-B2,2048.0,512.0,16,center_radius,high_radius,4096.0,,4096.0,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,,15,15,False,0,0.0,2723.008426973019,1024.0,4096.0,2723.0084269730196,3072.0
2460239-B2,2048.0,512.0,16,center_radius,high_radius,8192.0,,8192.0,0.45654740929603577,105412.0,57111.0,65536.0,256.0,256.0,,,,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,3072.0,2816.699160326736,,60,16,False,0,0.0,2816.699160326736,1024.0,4222.060160632484,5622.518884672098,6051.682283126411
2460239-B2,2048.0,1024.0,1,bbox_containment,bbox_expand,2.0,2.0,,0.4965290427207947,29744.0,20449.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2289.7336089597848,2479.247403511652,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,1024.0,1,bbox_then_nearest,bbox_expand,2.0,2.0,,0.4965290427207947,29744.0,20449.0,65536.0,256.0,256.0,262144.0,512.0,512.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2289.7336089597848,2479.247403511652,0.0,0,16,False,16,1.0,2479.247403511652,1024.0,3238.1723240124206,,
2460239-B2,2048.0,1024.0,1,bbox_containment,bbox_expand,3.0,3.0,,0.4965290427207947,29744.0,20449.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2289.7336089597848,2479.247403511652,0.0,0,0,True,0,0.0,,,,,
2460239-B2,2048.0,1024.0,1,bbox_then_nearest,bbox_expand,3.0,3.0,,0.4965290427207947,29744.0,20449.0,65536.0,256.0,256.0,589824.0,768.0,768.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2289.7336089597848,2479.247403511652,0.0,0,16,False,16,1.0,2479.247403511652,1024.0,3238.1723240124206,,
2460239-B2,2048.0,1024.0,1,bbox_containment,bbox_expand,4.0,4.0,,0.4965290427207947,29744.0,20449.0,65536.0,256.0,256.0,1048576.0,1024.0,1024.0,1,NonAdenocarcinoma,benign reactive lung tissue,1024.0,2289.7336089597848,2479.247403511652,0.0,0,0,True,0,0.0,,,,,
