fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9558475378787878,0.9072164948453608,0.8958855098389982,0.9459635416666667,0.8865979381443299,0.8929924242424243,0.8484848484848485,0.9375,0.9457900823935967
