fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
1,0.9653172348484849,0.9329896907216495,0.9256376234704408,0.942471590909091,0.8865979381443299,0.9272017045454546,0.9090909090909091,0.9453125,0.9315914279492619
2,0.9276751893939394,0.8711340206185567,0.8548382269312502,0.9782583147255847,0.9175257731958762,0.8509706439393939,0.7878787878787878,0.9140625,0.8898081586739105
3,0.991068280644024,0.9381443298969072,0.9288856304985338,0.9615843474111191,0.9119170984455959,0.9139734398871783,0.835820895522388,0.9921259842519685,0.9855960138939097
4,0.9532331185874493,0.8963730569948186,0.8848723455022668,0.9682653304700549,0.917098445595855,0.8848723455022668,0.8484848484848485,0.9212598425196851,0.9265938654110402
5,0.9554998806967311,0.9067357512953368,0.8991289198606272,0.9724195075757576,0.9123711340206185,0.9109401097590073,0.9242424242424242,0.8976377952755905,0.9122056470103357
