metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9585587408341256,0.8986725492526239,0.9090753699054538,0.9645998182183215,0.8975916487266602,0.8611035730438715,0.9340797244094489,0.9291590225876917
std,0.020464897005392214,0.027393602234834405,0.02458970406212922,0.012327932159055621,0.02705031852322411,0.049899126457662084,0.03282863497892008,0.031728655972511254
