,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9725378787878788,0.9329896907216495,0.9245158780042502,0.94921875,0.9198626893939394,0.8787878787878788,0.9609375,0.9529111404024796
