branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,194,post_calibration,0.9278350515463918,0.919625946969697,0.919625946969697,0.9741950757575758,0.9524494491812945
concept_only,True,194,post_calibration,0.9175257731958762,0.9081439393939394,0.9081439393939394,0.9766808712121212,0.9536752552065354
full_without_visual,True,194,post_calibration,0.9175257731958762,0.9081439393939394,0.9081439393939394,0.9766808712121212,0.9536752552065354
visual_only,True,194,post_calibration,0.9329896907216495,0.9272017045454546,0.9256376234704408,0.9702888257575758,0.9512795911089695
low_only,True,194,post_calibration,0.8195876288659794,0.7752130681818181,0.7878854143888039,0.8648200757575757,0.8269327554994607
high_only,True,194,post_calibration,0.8969072164948454,0.8888494318181819,0.8860030555882008,0.9610558712121212,0.8959259789115193
csg_only,True,194,post_calibration,0.5463917525773195,0.5828598484848485,0.544017094017094,0.6278409090909092,0.49334400431534287
