fold,epoch,train_loss,train_acc,train_auc,train_f1,val_loss,val_acc,val_auc,val_f1,duration_seconds
1,1,0.4422890151267176,0.8344827586206897,0.8945778762579301,0.8141124939907056,0.6172120866342315,0.7268041237113403,0.9505208333333334,0.5787964442259637,14.25
1,2,0.2651485764814817,0.903448275862069,0.9520568722879489,0.8936560322698937,0.2983352562078758,0.9072164948453608,0.9715909090909092,0.8914179104477612,15.18
1,3,0.2320044944298509,0.9224137931034483,0.9652197997863332,0.9138360772636187,0.2690741861829383,0.9072164948453608,0.9617660984848485,0.898109243697479,14.13
1,4,0.1942275593409235,0.9344827586206896,0.9741753386354344,0.9273269233305637,0.32239929451627775,0.8814432989690721,0.950875946969697,0.8710814480945364,14.54
1,5,0.1757153593653278,0.9241379310344827,0.9808886954457325,0.9154418099163696,0.6448435437147326,0.7989690721649485,0.9454308712121211,0.7943742356298411,13.19
1,6,0.12590429475120005,0.9551724137931035,0.9884989250715519,0.9502763159630172,0.5253055704730252,0.8556701030927836,0.9418797348484849,0.8470720720720721,13.87
1,7,0.14032762286457,0.9534482758620689,0.9878790276843534,0.948425597502297,0.5371318347056128,0.8711340206185567,0.9511126893939394,0.8422610335967737,15.02
1,8,0.10569741650070279,0.9620689655172414,0.9924557169047336,0.9579261135071684,0.3903867709504283,0.8917525773195876,0.9492187500000001,0.8738972977992385,14.86
1,9,0.11458195695523782,0.9620689655172414,0.9921787414764109,0.9577209049581847,0.6759523398081907,0.8298969072164948,0.9489820075757576,0.8241740133476148,14.86
1,10,0.13313122791888782,0.9586206896551724,0.9902135348659308,0.9539901634142471,0.5064699351096708,0.8917525773195876,0.9489820075757576,0.8837162837162837,13.9
1,11,0.06231065220960954,0.9706896551724138,0.9975467890634274,0.9674491847440337,0.803170171643633,0.9175257731958762,0.9580965909090909,0.9025737602008789,15.74
1,12,0.07636855817372831,0.9724137931034482,0.9965180231868003,0.9694008098233953,0.5109358968258296,0.8969072164948454,0.954782196969697,0.8889270582846673,14.04
1,13,0.12591799551284183,0.9672413793103448,0.9917566836808716,0.9636196770668612,0.452249405788808,0.9020618556701031,0.9588068181818183,0.8869151710385028,14.14
1,14,0.04539857725691403,0.9844827586206897,0.9987470159194924,0.9827672154527237,0.5367386531661115,0.9175257731958762,0.9437736742424243,0.9088024444705606,14.03
1,15,0.03681129151109654,0.9913793103448276,0.9979160896345244,0.9904491847226475,0.6161210543682321,0.8917525773195876,0.9539535984848485,0.8750115048320295,14.93
