slide_id,anchor_rank,bbox_expand,raw_child_count,used_child_count,empty_child_flag,mean_child_distance,min_child_distance,max_child_distance,used_mean_child_distance,anchor_bbox_expand_x0,anchor_bbox_expand_y0,anchor_bbox_expand_x1,anchor_bbox_expand_y1
2473218-B3,14,2.0,1,1,False,0.0,0.0,0.0,0.0,24768.0,73986.0,25280.0,74498.0
2473218-B3,14,3.0,1,1,False,0.0,0.0,0.0,0.0,24640.0,73858.0,25408.0,74626.0
2473218-B3,15,1.0,1,1,False,0.0,0.0,0.0,0.0,33088.0,45442.0,33344.0,45698.0
2473218-B3,15,1.5,1,1,False,0.0,0.0,0.0,0.0,33024.0,45378.0,33408.0,45762.0
2473218-B3,15,2.0,1,1,False,0.0,0.0,0.0,0.0,32960.0,45314.0,33472.0,45826.0
2473218-B3,15,3.0,1,1,False,0.0,0.0,0.0,0.0,32832.0,45186.0,33600.0,45954.0
2473218-B3,16,1.0,1,1,False,0.0,0.0,0.0,0.0,105783.0,45969.0,106039.0,46225.0
2473218-B3,16,1.5,1,1,False,0.0,0.0,0.0,0.0,105719.0,45905.0,106103.0,46289.0
2473218-B3,16,2.0,1,1,False,0.0,0.0,0.0,0.0,105655.0,45841.0,106167.0,46353.0
2473218-B3,16,3.0,1,1,False,0.0,0.0,0.0,0.0,105527.0,45713.0,106295.0,46481.0
2473534-B2,1,1.0,0,0,True,,,,,51680.0,25857.0,51936.0,26113.0
2473534-B2,1,1.5,0,0,True,,,,,51616.0,25793.0,52000.0,26177.0
2473534-B2,1,2.0,0,0,True,,,,,51552.0,25729.0,52064.0,26241.0
2473534-B2,1,3.0,0,0,True,,,,,51424.0,25601.0,52192.0,26369.0
2473534-B2,2,1.0,0,0,True,,,,,68064.0,21761.0,68320.0,22017.0
2473534-B2,2,1.5,0,0,True,,,,,68000.0,21697.0,68384.0,22081.0
2473534-B2,2,2.0,0,0,True,,,,,67936.0,21633.0,68448.0,22145.0
2473534-B2,2,3.0,0,0,True,,,,,67808.0,21505.0,68576.0,22273.0
2473534-B2,3,1.0,1,1,False,0.0,0.0,0.0,0.0,148467.0,8528.0,148723.0,8784.0
2473534-B2,3,1.5,1,1,False,0.0,0.0,0.0,0.0,148403.0,8464.0,148787.0,8848.0
2473534-B2,3,2.0,1,1,False,0.0,0.0,0.0,0.0,148339.0,8400.0,148851.0,8912.0
2473534-B2,3,3.0,1,1,False,0.0,0.0,0.0,0.0,148211.0,8272.0,148979.0,9040.0
2473534-B2,4,1.0,0,0,True,,,,,55776.0,25857.0,56032.0,26113.0
2473534-B2,4,1.5,0,0,True,,,,,55712.0,25793.0,56096.0,26177.0
2473534-B2,4,2.0,0,0,True,,,,,55648.0,25729.0,56160.0,26241.0
2473534-B2,4,3.0,0,0,True,,,,,55520.0,25601.0,56288.0,26369.0
2473534-B2,5,1.0,1,1,False,0.0,0.0,0.0,0.0,59872.0,38145.0,60128.0,38401.0
2473534-B2,5,1.5,1,1,False,0.0,0.0,0.0,0.0,59808.0,38081.0,60192.0,38465.0
2473534-B2,5,2.0,1,1,False,0.0,0.0,0.0,0.0,59744.0,38017.0,60256.0,38529.0
2473534-B2,5,3.0,1,1,False,0.0,0.0,0.0,0.0,59616.0,37889.0,60384.0,38657.0
2473534-B2,6,1.0,1,1,False,0.0,0.0,0.0,0.0,107507.0,16720.0,107763.0,16976.0
2473534-B2,6,1.5,1,1,False,0.0,0.0,0.0,0.0,107443.0,16656.0,107827.0,17040.0
2473534-B2,6,2.0,1,1,False,0.0,0.0,0.0,0.0,107379.0,16592.0,107891.0,17104.0
2473534-B2,6,3.0,1,1,False,0.0,0.0,0.0,0.0,107251.0,16464.0,108019.0,17232.0
2473534-B2,7,1.0,0,0,True,,,,,51680.0,13569.0,51936.0,13825.0
2473534-B2,7,1.5,0,0,True,,,,,51616.0,13505.0,52000.0,13889.0
2473534-B2,7,2.0,0,0,True,,,,,51552.0,13441.0,52064.0,13953.0
2473534-B2,7,3.0,0,0,True,,,,,51424.0,13313.0,52192.0,14081.0
2473534-B2,8,1.0,0,0,True,,,,,47584.0,25857.0,47840.0,26113.0
2473534-B2,8,1.5,0,0,True,,,,,47520.0,25793.0,47904.0,26177.0
2473534-B2,8,2.0,0,0,True,,,,,47456.0,25729.0,47968.0,26241.0
2473534-B2,8,3.0,0,0,True,,,,,47328.0,25601.0,48096.0,26369.0
2473534-B2,9,1.0,1,1,False,0.0,0.0,0.0,0.0,31200.0,29953.0,31456.0,30209.0
2473534-B2,9,1.5,1,1,False,0.0,0.0,0.0,0.0,31136.0,29889.0,31520.0,30273.0
2473534-B2,9,2.0,1,1,False,0.0,0.0,0.0,0.0,31072.0,29825.0,31584.0,30337.0
2473534-B2,9,3.0,1,1,False,0.0,0.0,0.0,0.0,30944.0,29697.0,31712.0,30465.0
2473534-B2,10,1.0,0,0,True,,,,,132083.0,16720.0,132339.0,16976.0
2473534-B2,10,1.5,0,0,True,,,,,132019.0,16656.0,132403.0,17040.0
2473534-B2,10,2.0,0,0,True,,,,,131955.0,16592.0,132467.0,17104.0
2473534-B2,10,3.0,0,0,True,,,,,131827.0,16464.0,132595.0,17232.0
2473534-B2,11,1.0,1,1,False,0.0,0.0,0.0,0.0,148467.0,33104.0,148723.0,33360.0
2473534-B2,11,1.5,1,1,False,0.0,0.0,0.0,0.0,148403.0,33040.0,148787.0,33424.0
2473534-B2,11,2.0,1,1,False,0.0,0.0,0.0,0.0,148339.0,32976.0,148851.0,33488.0
2473534-B2,11,3.0,1,1,False,0.0,0.0,0.0,0.0,148211.0,32848.0,148979.0,33616.0
2473534-B2,12,1.0,1,1,False,0.0,0.0,0.0,0.0,156659.0,16720.0,156915.0,16976.0
2473534-B2,12,1.5,1,1,False,0.0,0.0,0.0,0.0,156595.0,16656.0,156979.0,17040.0
2473534-B2,12,2.0,1,1,False,0.0,0.0,0.0,0.0,156531.0,16592.0,157043.0,17104.0
2473534-B2,12,3.0,1,1,False,0.0,0.0,0.0,0.0,156403.0,16464.0,157171.0,17232.0
2473534-B2,13,1.0,0,0,True,,,,,68064.0,29953.0,68320.0,30209.0
2473534-B2,13,1.5,0,0,True,,,,,68000.0,29889.0,68384.0,30273.0
2473534-B2,13,2.0,0,0,True,,,,,67936.0,29825.0,68448.0,30337.0
2473534-B2,13,3.0,0,0,True,,,,,67808.0,29697.0,68576.0,30465.0
2473534-B2,14,1.0,1,1,False,0.0,0.0,0.0,0.0,35296.0,46337.0,35552.0,46593.0
2473534-B2,14,1.5,1,1,False,0.0,0.0,0.0,0.0,35232.0,46273.0,35616.0,46657.0
2473534-B2,14,2.0,1,1,False,0.0,0.0,0.0,0.0,35168.0,46209.0,35680.0,46721.0
2473534-B2,14,3.0,1,1,False,0.0,0.0,0.0,0.0,35040.0,46081.0,35808.0,46849.0
2473534-B2,15,1.0,1,1,False,0.0,0.0,0.0,0.0,107507.0,29008.0,107763.0,29264.0
2473534-B2,15,1.5,1,1,False,0.0,0.0,0.0,0.0,107443.0,28944.0,107827.0,29328.0
2473534-B2,15,2.0,1,1,False,0.0,0.0,0.0,0.0,107379.0,28880.0,107891.0,29392.0
2473534-B2,15,3.0,1,1,False,0.0,0.0,0.0,0.0,107251.0,28752.0,108019.0,29520.0
2473534-B2,16,1.0,1,1,False,0.0,0.0,0.0,0.0,103411.0,33104.0,103667.0,33360.0
2473534-B2,16,1.5,1,1,False,0.0,0.0,0.0,0.0,103347.0,33040.0,103731.0,33424.0
2473534-B2,16,2.0,1,1,False,0.0,0.0,0.0,0.0,103283.0,32976.0,103795.0,33488.0
2473534-B2,16,3.0,1,1,False,0.0,0.0,0.0,0.0,103155.0,32848.0,103923.0,33616.0
2473549-B,1,1.0,1,1,False,0.0,0.0,0.0,0.0,37088.0,47378.0,37344.0,47634.0
2473549-B,1,1.5,1,1,False,0.0,0.0,0.0,0.0,37024.0,47314.0,37408.0,47698.0
2473549-B,1,2.0,1,1,False,0.0,0.0,0.0,0.0,36960.0,47250.0,37472.0,47762.0
2473549-B,1,3.0,1,1,False,0.0,0.0,0.0,0.0,36832.0,47122.0,37600.0,47890.0
2473549-B,2,1.0,1,1,False,0.0,0.0,0.0,0.0,32992.0,39186.0,33248.0,39442.0
2473549-B,2,1.5,1,1,False,0.0,0.0,0.0,0.0,32928.0,39122.0,33312.0,39506.0
2473549-B,2,2.0,1,1,False,0.0,0.0,0.0,0.0,32864.0,39058.0,33376.0,39570.0
2473549-B,2,3.0,1,1,False,0.0,0.0,0.0,0.0,32736.0,38930.0,33504.0,39698.0
2473549-B,3,1.0,1,1,False,0.0,0.0,0.0,0.0,37088.0,26898.0,37344.0,27154.0
2473549-B,3,1.5,1,1,False,0.0,0.0,0.0,0.0,37024.0,26834.0,37408.0,27218.0
2473549-B,3,2.0,1,1,False,0.0,0.0,0.0,0.0,36960.0,26770.0,37472.0,27282.0
2473549-B,3,3.0,1,1,False,0.0,0.0,0.0,0.0,36832.0,26642.0,37600.0,27410.0
2473549-B,4,1.0,1,1,False,0.0,0.0,0.0,0.0,41184.0,39186.0,41440.0,39442.0
2473549-B,4,1.5,1,1,False,0.0,0.0,0.0,0.0,41120.0,39122.0,41504.0,39506.0
2473549-B,4,2.0,1,1,False,0.0,0.0,0.0,0.0,41056.0,39058.0,41568.0,39570.0
2473549-B,4,3.0,1,1,False,0.0,0.0,0.0,0.0,40928.0,38930.0,41696.0,39698.0
2473549-B,5,1.0,1,1,False,0.0,0.0,0.0,0.0,57568.0,22802.0,57824.0,23058.0
2473549-B,5,1.5,1,1,False,0.0,0.0,0.0,0.0,57504.0,22738.0,57888.0,23122.0
2473549-B,5,2.0,1,1,False,0.0,0.0,0.0,0.0,57440.0,22674.0,57952.0,23186.0
2473549-B,5,3.0,1,1,False,0.0,0.0,0.0,0.0,57312.0,22546.0,58080.0,23314.0
2473549-B,6,1.0,1,1,False,0.0,0.0,0.0,0.0,117313.0,47986.0,117569.0,48242.0
2473549-B,6,1.5,1,1,False,0.0,0.0,0.0,0.0,117249.0,47922.0,117633.0,48306.0
2473549-B,6,2.0,1,1,False,0.0,0.0,0.0,0.0,117185.0,47858.0,117697.0,48370.0
2473549-B,6,3.0,1,1,False,0.0,0.0,0.0,0.0,117057.0,47730.0,117825.0,48498.0
2473549-B,7,1.0,1,1,False,0.0,0.0,0.0,0.0,32992.0,47378.0,33248.0,47634.0
2473549-B,7,1.5,1,1,False,0.0,0.0,0.0,0.0,32928.0,47314.0,33312.0,47698.0
2473549-B,7,2.0,1,1,False,0.0,0.0,0.0,0.0,32864.0,47250.0,33376.0,47762.0
2473549-B,7,3.0,1,1,False,0.0,0.0,0.0,0.0,32736.0,47122.0,33504.0,47890.0
2473549-B,8,1.0,1,1,False,0.0,0.0,0.0,0.0,16608.0,35090.0,16864.0,35346.0
2473549-B,8,1.5,1,1,False,0.0,0.0,0.0,0.0,16544.0,35026.0,16928.0,35410.0
2473549-B,8,2.0,1,1,False,0.0,0.0,0.0,0.0,16480.0,34962.0,16992.0,35474.0
2473549-B,8,3.0,1,1,False,0.0,0.0,0.0,0.0,16352.0,34834.0,17120.0,35602.0
2473549-B,9,1.0,1,1,False,0.0,0.0,0.0,0.0,24800.0,39186.0,25056.0,39442.0
2473549-B,9,1.5,1,1,False,0.0,0.0,0.0,0.0,24736.0,39122.0,25120.0,39506.0
2473549-B,9,2.0,1,1,False,0.0,0.0,0.0,0.0,24672.0,39058.0,25184.0,39570.0
2473549-B,9,3.0,1,1,False,0.0,0.0,0.0,0.0,24544.0,38930.0,25312.0,39698.0
2473549-B,10,1.0,1,1,False,0.0,0.0,0.0,0.0,121409.0,47986.0,121665.0,48242.0
2473549-B,10,1.5,1,1,False,0.0,0.0,0.0,0.0,121345.0,47922.0,121729.0,48306.0
2473549-B,10,2.0,1,1,False,0.0,0.0,0.0,0.0,121281.0,47858.0,121793.0,48370.0
2473549-B,10,3.0,1,1,False,0.0,0.0,0.0,0.0,121153.0,47730.0,121921.0,48498.0
2473549-B,11,1.0,1,1,False,0.0,0.0,0.0,0.0,129601.0,47986.0,129857.0,48242.0
2473549-B,11,1.5,1,1,False,0.0,0.0,0.0,0.0,129537.0,47922.0,129921.0,48306.0
2473549-B,11,2.0,1,1,False,0.0,0.0,0.0,0.0,129473.0,47858.0,129985.0,48370.0
2473549-B,11,3.0,1,1,False,0.0,0.0,0.0,0.0,129345.0,47730.0,130113.0,48498.0
2473549-B,12,1.0,1,1,False,0.0,0.0,0.0,0.0,20624.0,59143.0,20880.0,59399.0
2473549-B,12,1.5,1,1,False,0.0,0.0,0.0,0.0,20560.0,59079.0,20944.0,59463.0
2473549-B,12,2.0,1,1,False,0.0,0.0,0.0,0.0,20496.0,59015.0,21008.0,59527.0
2473549-B,12,3.0,1,1,False,0.0,0.0,0.0,0.0,20368.0,58887.0,21136.0,59655.0
2473549-B,13,1.0,1,1,False,0.0,0.0,0.0,0.0,117313.0,43890.0,117569.0,44146.0
2473549-B,13,1.5,1,1,False,0.0,0.0,0.0,0.0,117249.0,43826.0,117633.0,44210.0
2473549-B,13,2.0,1,1,False,0.0,0.0,0.0,0.0,117185.0,43762.0,117697.0,44274.0
2473549-B,13,3.0,1,1,False,0.0,0.0,0.0,0.0,117057.0,43634.0,117825.0,44402.0
2473549-B,14,1.0,1,1,False,0.0,0.0,0.0,0.0,45280.0,39186.0,45536.0,39442.0
2473549-B,14,1.5,1,1,False,0.0,0.0,0.0,0.0,45216.0,39122.0,45600.0,39506.0
2473549-B,14,2.0,1,1,False,0.0,0.0,0.0,0.0,45152.0,39058.0,45664.0,39570.0
2473549-B,14,3.0,1,1,False,0.0,0.0,0.0,0.0,45024.0,38930.0,45792.0,39698.0
2473549-B,15,1.0,1,1,False,0.0,0.0,0.0,0.0,53472.0,22802.0,53728.0,23058.0
2473549-B,15,1.5,1,1,False,0.0,0.0,0.0,0.0,53408.0,22738.0,53792.0,23122.0
2473549-B,15,2.0,1,1,False,0.0,0.0,0.0,0.0,53344.0,22674.0,53856.0,23186.0
2473549-B,15,3.0,1,1,False,0.0,0.0,0.0,0.0,53216.0,22546.0,53984.0,23314.0
2473549-B,16,1.0,1,1,False,0.0,0.0,0.0,0.0,113217.0,31602.0,113473.0,31858.0
2473549-B,16,1.5,1,1,False,0.0,0.0,0.0,0.0,113153.0,31538.0,113537.0,31922.0
2473549-B,16,2.0,1,1,False,0.0,0.0,0.0,0.0,113089.0,31474.0,113601.0,31986.0
2473549-B,16,3.0,1,1,False,0.0,0.0,0.0,0.0,112961.0,31346.0,113729.0,32114.0
2473621-B3,1,1.0,1,1,False,0.0,0.0,0.0,0.0,117492.0,33586.0,117748.0,33842.0
2473621-B3,1,1.5,1,1,False,0.0,0.0,0.0,0.0,117428.0,33522.0,117812.0,33906.0
2473621-B3,1,2.0,1,1,False,0.0,0.0,0.0,0.0,117364.0,33458.0,117876.0,33970.0
2473621-B3,1,3.0,1,1,False,0.0,0.0,0.0,0.0,117236.0,33330.0,118004.0,34098.0
2473621-B3,2,1.0,1,1,False,0.0,0.0,0.0,0.0,113396.0,49970.0,113652.0,50226.0
2473621-B3,2,1.5,1,1,False,0.0,0.0,0.0,0.0,113332.0,49906.0,113716.0,50290.0
2473621-B3,2,2.0,1,1,False,0.0,0.0,0.0,0.0,113268.0,49842.0,113780.0,50354.0
2473621-B3,2,3.0,1,1,False,0.0,0.0,0.0,0.0,113140.0,49714.0,113908.0,50482.0
2473621-B3,3,1.0,1,1,False,0.0,0.0,0.0,0.0,121588.0,41778.0,121844.0,42034.0
2473621-B3,3,1.5,1,1,False,0.0,0.0,0.0,0.0,121524.0,41714.0,121908.0,42098.0
2473621-B3,3,2.0,1,1,False,0.0,0.0,0.0,0.0,121460.0,41650.0,121972.0,42162.0
2473621-B3,3,3.0,1,1,False,0.0,0.0,0.0,0.0,121332.0,41522.0,122100.0,42290.0
2473621-B3,4,1.0,0,0,True,,,,,117492.0,37682.0,117748.0,37938.0
2473621-B3,4,1.5,0,0,True,,,,,117428.0,37618.0,117812.0,38002.0
2473621-B3,4,2.0,0,0,True,,,,,117364.0,37554.0,117876.0,38066.0
2473621-B3,4,3.0,0,0,True,,,,,117236.0,37426.0,118004.0,38194.0
2473621-B3,5,1.0,1,1,False,0.0,0.0,0.0,0.0,44704.0,67969.0,44960.0,68225.0
2473621-B3,5,1.5,1,1,False,0.0,0.0,0.0,0.0,44640.0,67905.0,45024.0,68289.0
2473621-B3,5,2.0,1,1,False,0.0,0.0,0.0,0.0,44576.0,67841.0,45088.0,68353.0
2473621-B3,5,3.0,1,1,False,0.0,0.0,0.0,0.0,44448.0,67713.0,45216.0,68481.0
2473621-B3,6,1.0,0,0,True,,,,,103045.0,68808.0,103301.0,69064.0
2473621-B3,6,1.5,0,0,True,,,,,102981.0,68744.0,103365.0,69128.0
2473621-B3,6,2.0,0,0,True,,,,,102917.0,68680.0,103429.0,69192.0
2473621-B3,6,3.0,0,0,True,,,,,102789.0,68552.0,103557.0,69320.0
2473621-B3,7,1.0,1,1,False,0.0,0.0,0.0,0.0,44704.0,39297.0,44960.0,39553.0
2473621-B3,7,1.5,1,1,False,0.0,0.0,0.0,0.0,44640.0,39233.0,45024.0,39617.0
2473621-B3,7,2.0,1,1,False,0.0,0.0,0.0,0.0,44576.0,39169.0,45088.0,39681.0
2473621-B3,7,3.0,1,1,False,0.0,0.0,0.0,0.0,44448.0,39041.0,45216.0,39809.0
2473621-B3,8,1.0,0,0,True,,,,,44704.0,51585.0,44960.0,51841.0
2473621-B3,8,1.5,0,0,True,,,,,44640.0,51521.0,45024.0,51905.0
2473621-B3,8,2.0,0,0,True,,,,,44576.0,51457.0,45088.0,51969.0
2473621-B3,8,3.0,0,0,True,,,,,44448.0,51329.0,45216.0,52097.0
2473621-B3,9,1.0,0,0,True,,,,,44704.0,55681.0,44960.0,55937.0
2473621-B3,9,1.5,0,0,True,,,,,44640.0,55617.0,45024.0,56001.0
2473621-B3,9,2.0,0,0,True,,,,,44576.0,55553.0,45088.0,56065.0
2473621-B3,9,3.0,0,0,True,,,,,44448.0,55425.0,45216.0,56193.0
2473621-B3,10,1.0,1,1,False,0.0,0.0,0.0,0.0,44704.0,59777.0,44960.0,60033.0
2473621-B3,10,1.5,1,1,False,0.0,0.0,0.0,0.0,44640.0,59713.0,45024.0,60097.0
2473621-B3,10,2.0,1,1,False,0.0,0.0,0.0,0.0,44576.0,59649.0,45088.0,60161.0
2473621-B3,10,3.0,1,1,False,0.0,0.0,0.0,0.0,44448.0,59521.0,45216.0,60289.0
2473621-B3,11,1.0,0,0,True,,,,,117492.0,41778.0,117748.0,42034.0
2473621-B3,11,1.5,0,0,True,,,,,117428.0,41714.0,117812.0,42098.0
2473621-B3,11,2.0,0,0,True,,,,,117364.0,41650.0,117876.0,42162.0
2473621-B3,11,3.0,0,0,True,,,,,117236.0,41522.0,118004.0,42290.0
2473621-B3,12,1.0,1,1,False,0.0,0.0,0.0,0.0,121588.0,37682.0,121844.0,37938.0
2473621-B3,12,1.5,1,1,False,0.0,0.0,0.0,0.0,121524.0,37618.0,121908.0,38002.0
2473621-B3,12,2.0,1,1,False,0.0,0.0,0.0,0.0,121460.0,37554.0,121972.0,38066.0
2473621-B3,12,3.0,1,1,False,0.0,0.0,0.0,0.0,121332.0,37426.0,122100.0,38194.0
2473621-B3,13,1.0,1,1,False,0.0,0.0,0.0,0.0,121588.0,49970.0,121844.0,50226.0
2473621-B3,13,1.5,1,1,False,0.0,0.0,0.0,0.0,121524.0,49906.0,121908.0,50290.0
2473621-B3,13,2.0,1,1,False,0.0,0.0,0.0,0.0,121460.0,49842.0,121972.0,50354.0
2473621-B3,13,3.0,1,1,False,0.0,0.0,0.0,0.0,121332.0,49714.0,122100.0,50482.0
2473621-B3,14,1.0,0,0,True,,,,,113396.0,54066.0,113652.0,54322.0
2473621-B3,14,1.5,0,0,True,,,,,113332.0,54002.0,113716.0,54386.0
2473621-B3,14,2.0,0,0,True,,,,,113268.0,53938.0,113780.0,54450.0
2473621-B3,14,3.0,0,0,True,,,,,113140.0,53810.0,113908.0,54578.0
2473621-B3,15,1.0,0,0,True,,,,,92916.0,37682.0,93172.0,37938.0
2473621-B3,15,1.5,0,0,True,,,,,92852.0,37618.0,93236.0,38002.0
2473621-B3,15,2.0,0,0,True,,,,,92788.0,37554.0,93300.0,38066.0
2473621-B3,15,3.0,0,0,True,,,,,92660.0,37426.0,93428.0,38194.0
2473621-B3,16,1.0,1,1,False,0.0,0.0,0.0,0.0,7840.0,10625.0,8096.0,10881.0
2473621-B3,16,1.5,1,1,False,0.0,0.0,0.0,0.0,7776.0,10561.0,8160.0,10945.0
2473621-B3,16,2.0,1,1,False,0.0,0.0,0.0,0.0,7712.0,10497.0,8224.0,11009.0
2473621-B3,16,3.0,1,1,False,0.0,0.0,0.0,0.0,7584.0,10369.0,8352.0,11137.0
2474150-B3,1,1.0,1,1,False,0.0,0.0,0.0,0.0,120309.0,21792.0,120565.0,22048.0
2474150-B3,1,1.5,1,1,False,0.0,0.0,0.0,0.0,120245.0,21728.0,120629.0,22112.0
2474150-B3,1,2.0,1,1,False,0.0,0.0,0.0,0.0,120181.0,21664.0,120693.0,22176.0
2474150-B3,1,3.0,1,1,False,0.0,0.0,0.0,0.0,120053.0,21536.0,120821.0,22304.0
2474150-B3,2,1.0,1,1,False,0.0,0.0,0.0,0.0,95733.0,29984.0,95989.0,30240.0
2474150-B3,2,1.5,1,1,False,0.0,0.0,0.0,0.0,95669.0,29920.0,96053.0,30304.0
2474150-B3,2,2.0,1,1,False,0.0,0.0,0.0,0.0,95605.0,29856.0,96117.0,30368.0
2474150-B3,2,3.0,1,1,False,0.0,0.0,0.0,0.0,95477.0,29728.0,96245.0,30496.0
2474150-B3,3,1.0,1,1,False,0.0,0.0,0.0,0.0,103925.0,21792.0,104181.0,22048.0
2474150-B3,3,1.5,1,1,False,0.0,0.0,0.0,0.0,103861.0,21728.0,104245.0,22112.0
2474150-B3,3,2.0,1,1,False,0.0,0.0,0.0,0.0,103797.0,21664.0,104309.0,22176.0
2474150-B3,3,3.0,1,1,False,0.0,0.0,0.0,0.0,103669.0,21536.0,104437.0,22304.0
2474150-B3,4,1.0,0,0,True,,,,,9360.0,27088.0,9616.0,27344.0
2474150-B3,4,1.5,0,0,True,,,,,9296.0,27024.0,9680.0,27408.0
2474150-B3,4,2.0,0,0,True,,,,,9232.0,26960.0,9744.0,27472.0
2474150-B3,4,3.0,0,0,True,,,,,9104.0,26832.0,9872.0,27600.0
2474150-B3,5,1.0,1,1,False,0.0,0.0,0.0,0.0,29840.0,14800.0,30096.0,15056.0
2474150-B3,5,1.5,1,1,False,0.0,0.0,0.0,0.0,29776.0,14736.0,30160.0,15120.0
2474150-B3,5,2.0,1,1,False,0.0,0.0,0.0,0.0,29712.0,14672.0,30224.0,15184.0
2474150-B3,5,3.0,1,1,False,0.0,0.0,0.0,0.0,29584.0,14544.0,30352.0,15312.0
2474150-B3,6,1.0,1,1,False,0.0,0.0,0.0,0.0,95733.0,34080.0,95989.0,34336.0
2474150-B3,6,1.5,1,1,False,0.0,0.0,0.0,0.0,95669.0,34016.0,96053.0,34400.0
2474150-B3,6,2.0,1,1,False,0.0,0.0,0.0,0.0,95605.0,33952.0,96117.0,34464.0
2474150-B3,6,3.0,1,1,False,0.0,0.0,0.0,0.0,95477.0,33824.0,96245.0,34592.0
2474150-B3,7,1.0,1,1,False,0.0,0.0,0.0,0.0,38032.0,63952.0,38288.0,64208.0
2474150-B3,7,1.5,1,1,False,0.0,0.0,0.0,0.0,37968.0,63888.0,38352.0,64272.0
2474150-B3,7,2.0,1,1,False,0.0,0.0,0.0,0.0,37904.0,63824.0,38416.0,64336.0
2474150-B3,7,3.0,1,1,False,0.0,0.0,0.0,0.0,37776.0,63696.0,38544.0,64464.0
2474150-B3,8,1.0,1,1,False,0.0,0.0,0.0,0.0,21648.0,39376.0,21904.0,39632.0
2474150-B3,8,1.5,1,1,False,0.0,0.0,0.0,0.0,21584.0,39312.0,21968.0,39696.0
2474150-B3,8,2.0,1,1,False,0.0,0.0,0.0,0.0,21520.0,39248.0,22032.0,39760.0
2474150-B3,8,3.0,1,1,False,0.0,0.0,0.0,0.0,21392.0,39120.0,22160.0,39888.0
2474150-B3,9,1.0,1,1,False,0.0,0.0,0.0,0.0,33936.0,18896.0,34192.0,19152.0
2474150-B3,9,1.5,1,1,False,0.0,0.0,0.0,0.0,33872.0,18832.0,34256.0,19216.0
2474150-B3,9,2.0,1,1,False,0.0,0.0,0.0,0.0,33808.0,18768.0,34320.0,19280.0
2474150-B3,9,3.0,1,1,False,0.0,0.0,0.0,0.0,33680.0,18640.0,34448.0,19408.0
2474150-B3,10,1.0,1,1,False,0.0,0.0,0.0,0.0,99829.0,34080.0,100085.0,34336.0
2474150-B3,10,1.5,1,1,False,0.0,0.0,0.0,0.0,99765.0,34016.0,100149.0,34400.0
2474150-B3,10,2.0,1,1,False,0.0,0.0,0.0,0.0,99701.0,33952.0,100213.0,34464.0
2474150-B3,10,3.0,1,1,False,0.0,0.0,0.0,0.0,99573.0,33824.0,100341.0,34592.0
2474150-B3,11,1.0,1,1,False,0.0,0.0,0.0,0.0,112117.0,17696.0,112373.0,17952.0
2474150-B3,11,1.5,1,1,False,0.0,0.0,0.0,0.0,112053.0,17632.0,112437.0,18016.0
2474150-B3,11,2.0,1,1,False,0.0,0.0,0.0,0.0,111989.0,17568.0,112501.0,18080.0
2474150-B3,11,3.0,1,1,False,0.0,0.0,0.0,0.0,111861.0,17440.0,112629.0,18208.0
2474150-B3,12,1.0,0,0,True,,,,,38032.0,18896.0,38288.0,19152.0
2474150-B3,12,1.5,0,0,True,,,,,37968.0,18832.0,38352.0,19216.0
2474150-B3,12,2.0,0,0,True,,,,,37904.0,18768.0,38416.0,19280.0
2474150-B3,12,3.0,0,0,True,,,,,37776.0,18640.0,38544.0,19408.0
2474150-B3,13,1.0,1,1,False,0.0,0.0,0.0,0.0,95733.0,58656.0,95989.0,58912.0
2474150-B3,13,1.5,1,1,False,0.0,0.0,0.0,0.0,95669.0,58592.0,96053.0,58976.0
2474150-B3,13,2.0,1,1,False,0.0,0.0,0.0,0.0,95605.0,58528.0,96117.0,59040.0
2474150-B3,13,3.0,1,1,False,0.0,0.0,0.0,0.0,95477.0,58400.0,96245.0,59168.0
2474150-B3,14,1.0,1,1,False,0.0,0.0,0.0,0.0,112117.0,29984.0,112373.0,30240.0
2474150-B3,14,1.5,1,1,False,0.0,0.0,0.0,0.0,112053.0,29920.0,112437.0,30304.0
2474150-B3,14,2.0,1,1,False,0.0,0.0,0.0,0.0,111989.0,29856.0,112501.0,30368.0
2474150-B3,14,3.0,1,1,False,0.0,0.0,0.0,0.0,111861.0,29728.0,112629.0,30496.0
2474150-B3,15,1.0,1,1,False,0.0,0.0,0.0,0.0,21648.0,35280.0,21904.0,35536.0
2474150-B3,15,1.5,1,1,False,0.0,0.0,0.0,0.0,21584.0,35216.0,21968.0,35600.0
2474150-B3,15,2.0,1,1,False,0.0,0.0,0.0,0.0,21520.0,35152.0,22032.0,35664.0
2474150-B3,15,3.0,1,1,False,0.0,0.0,0.0,0.0,21392.0,35024.0,22160.0,35792.0
2474150-B3,16,1.0,1,1,False,0.0,0.0,0.0,0.0,13456.0,59856.0,13712.0,60112.0
2474150-B3,16,1.5,1,1,False,0.0,0.0,0.0,0.0,13392.0,59792.0,13776.0,60176.0
2474150-B3,16,2.0,1,1,False,0.0,0.0,0.0,0.0,13328.0,59728.0,13840.0,60240.0
2474150-B3,16,3.0,1,1,False,0.0,0.0,0.0,0.0,13200.0,59600.0,13968.0,60368.0
2474291-B2,1,1.0,1,1,False,0.0,0.0,0.0,0.0,109184.0,45681.0,109440.0,45937.0
