,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9737215909090909,0.9072164948453608,0.8958855098389982,0.943063446969697,0.8929924242424243,0.8484848484848485,0.9375,0.944759894948302
1,1,0.9343039772727273,0.845360824742268,0.8264758497316638,0.9802561993183687,0.8241003787878788,0.7575757575757576,0.890625,0.8607745986132513
2,2,0.9873075567046656,0.9020618556701031,0.8837480682499133,0.9459556191839656,0.8617346339170291,0.7313432835820896,0.9921259842519685,0.976673784438854
3,3,0.9529945120496301,0.8549222797927462,0.8350427350427351,0.9597947983774755,0.827905034597948,0.7424242424242424,0.9133858267716536,0.9140820923382882
4,4,0.9681460272011454,0.9015544041450777,0.8925043238648023,0.9750236742424242,0.8997256024815079,0.8939393939393939,0.905511811023622,0.9414368718066292
