fold,test_auc,test_acc,test_f1,val_auc,val_acc,balanced_acc,sensitivity,specificity,pr_auc
2,0.9279119318181819,0.8865979381443299,0.877073732718894,0.9938888235985427,0.9742268041237113,0.888375946969697,0.8939393939393939,0.8828125,0.8728946648855923
