,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.5833333333333333,0.21052631578947367,0.17391304347826086,0.4428571428571429,0.5,1.0,0.0,0.3375
