,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9807054924242424,0.9381443298969072,0.9316018333529203,0.9608191287878788,0.9347774621212122,0.9242424242424242,0.9453125,0.9692472408269012
1,1,0.9389204545454546,0.8711340206185567,0.8484895817062885,0.9806087671876836,0.8326231060606061,0.7121212121212122,0.953125,0.9085902453930554
2,2,0.9871900340815607,0.9536082474226805,0.94774176169525,0.958840372226199,0.9398871782818192,0.8955223880597015,0.984251968503937,0.9709360507463951
3,3,0.9624194702934861,0.9222797927461139,0.9119873529322349,0.956096397041279,0.9045573848723455,0.8484848484848485,0.9606299212598425,0.9438111580829658
4,4,0.9735146743020759,0.9222797927461139,0.9156787929979903,0.9695785984848485,0.9263898830827966,0.9393939393939394,0.9133858267716536,0.9504024143261969
