metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.964562686188777,0.8980919324312826,0.9100956145505048,0.9603812985893724,0.8930812729035568,0.839484396200814,0.9466781496062993,0.9401420135597822
std,0.017399965931133934,0.03844206257479866,0.033296181920341915,0.023421135167517246,0.04265975805346156,0.07413850045210416,0.018020036456582206,0.029548318083547468
