,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9801136363636364,0.9329896907216495,0.9261601522471088,0.9688683712121212,0.9308712121212122,0.9242424242424242,0.9375,0.9593122621708596
1,1,0.9602272727272727,0.9020618556701031,0.8947909233623519,0.9766129980021154,0.9111032196969697,0.9393939393939394,0.8828125,0.9371269729848382
2,2,0.9770830884945352,0.9484536082474226,0.9417067307692308,0.9670722977809592,0.9324244917146551,0.8805970149253731,0.984251968503937,0.9785820723915116
3,3,0.9584824624194702,0.927461139896373,0.9188100961538461,0.9601527081842042,0.9157718921498449,0.8787878787878788,0.952755905511811,0.9414560139185937
4,4,0.9781078501550942,0.9378238341968912,0.9304086538461538,0.980764678030303,0.9272846575996182,0.8939393939393939,0.9606299212598425,0.9434905125558068
