metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9708028620320018,0.9223753112757385,0.9297580257464878,0.9706942106419406,0.9234910946564601,0.9033921302578019,0.9435900590551182,0.9519935668043221
std,0.009414137775798893,0.015659965575231288,0.015475007276431446,0.0072666577420093855,0.008505390878104445,0.024270169828986967,0.03393747494802997,0.015263482534431133
