metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9613217327597873,0.9087974107925199,0.9183964531809199,0.9719542888189687,0.9069601132001054,0.8703301673450927,0.9435900590551182,0.9345221198170865
std,0.013083460219047402,0.01285048982647346,0.012323646601934381,0.009447619208213642,0.015057786758831583,0.05203755328429945,0.03393747494802997,0.018555379522269776
