metric_name,count,mean,std,median,min,max
full_margin,194,7.82182672158959,4.466497587193852,9.179512977600098,-7.1804094314575195,13.633064270019531
concept_margin,194,4.818610232515433,2.6799043840180836,5.5216944217681885,-4.869027137756348,7.982763767242432
visual_margin,194,3.005115192575553,1.9123215651726366,3.5126569271087646,-2.317521095275879,5.946951866149902
csg_margin,194,0.002985463071417678,0.009194988184028646,0.004082161467522383,-0.023727336898446083,0.02441604994237423
full_top1_margin,194,8.224978174130941,3.671553893660163,9.179512977600098,0.19086670875549316,13.633064270019531
concept_top1_margin,194,5.092910394840634,2.112618231130747,5.5216944217681885,0.0064923763275146484,7.982763767242432
visual_top1_margin,194,3.1885300518311177,1.5877553960993416,3.5126569271087646,0.0004704892635345459,5.946951866149902
csg_top1_margin,194,0.008282223475746541,0.004986539055599382,0.0077982936054468155,9.180523920804262e-05,0.02441604994237423
visual_contribution_ratio,194,0.24102686563525924,0.13780286533261082,0.23379889130592346,0.004069896414875984,0.9642510414123535
concept_contribution_ratio,194,0.7589731344703546,0.1378028692839541,0.7662011086940765,0.035748936235904694,0.9959301352500916
csg_contribution_ratio,194,0.0006582495602842334,0.0006953239750544733,0.00043482743785716593,5.601287966783275e-07,0.004923760890960693
