fold,epoch,train_loss,train_acc,train_auc,train_f1,val_loss,val_acc,val_auc,val_f1,duration_seconds
1,1,0.5202025912445167,0.8086206896551724,0.8923752621374589,0.7590848367143033,0.453026371364741,0.8865979381443299,0.9411695075757577,0.8672885572139304,11.1
1,2,0.4233807680421862,0.9086206896551724,0.9663540801118453,0.8964282224670568,0.42698425515410826,0.9020618556701031,0.9556107954545454,0.8905159354857872,10.59
1,3,0.40113308609559617,0.9224137931034483,0.9757844339809282,0.9127530912482325,0.4386164883977359,0.865979381443299,0.9397490530303031,0.8431592039800995,11.2
1,4,0.39419006268525947,0.9448275862068966,0.9798994974874372,0.9383503401360545,0.42465659883833423,0.8814432989690721,0.95703125,0.8702416610928548,10.89
1,5,0.3860969685274979,0.9396551724137931,0.9773935293264222,0.9323150583991011,0.441038598412091,0.8608247422680413,0.9379734848484848,0.8432252850857502,10.43
1,6,0.3872385078463061,0.9310344827586207,0.9827351983012174,0.9227439227439227,0.4237868639918947,0.8917525773195876,0.9429450757575758,0.8738972977992385,10.98
1,7,0.38404974197519237,0.9362068965517242,0.9769582822247721,0.9291541079723087,0.42634508966170637,0.8711340206185567,0.9347774621212122,0.8524714828897338,10.55
1,8,0.3751421159711377,0.95,0.986322689563302,0.9440599443260087,0.4327721492838614,0.8556701030927836,0.9416429924242424,0.8392518939393939,10.88
1,9,0.3673943839710334,0.9551724137931035,0.98692939764439,0.9497835497835498,0.42814762137599827,0.8556701030927836,0.9447206439393939,0.8415032679738561,10.73
1,10,0.36368588758953685,0.9482758620689655,0.9912027328242261,0.942057942057942,0.42243798906655655,0.8711340206185567,0.9444839015151516,0.855942020376036,11.02
1,11,0.36393972070052705,0.9517241379310345,0.9873118875215975,0.9463218573166217,0.41046706533309113,0.9020618556701031,0.9557291666666667,0.8905159354857872,10.61
1,12,0.3601215478675119,0.9568965517241379,0.9907674857225762,0.9518961221639446,0.4101827874318841,0.9072164948453608,0.9579782196969697,0.898109243697479,11.24
1,13,0.359142219660611,0.9482758620689655,0.9912027328242262,0.9417600514118167,0.41999919343854963,0.8608247422680413,0.9589251893939394,0.852146667795749,11.01
1,14,0.35805431183042197,0.9534482758620689,0.9924820955169549,0.9483016463581713,0.41634648930780666,0.8711340206185567,0.9485085227272727,0.8524714828897338,10.25
1,15,0.3526523416926121,0.9586206896551724,0.99237658106807,0.9535281234976765,0.41426174219736117,0.8814432989690721,0.9367897727272727,0.8653875162156455,10.36
1,16,0.3471612776661741,0.9706896551724138,0.9947374668618684,0.9671244569367062,0.41034850892946895,0.8814432989690721,0.948626893939394,0.8618875166372613,10.64
1,17,0.34828820572844865,0.9603448275862069,0.9946978989435366,0.9556337489482138,0.40040106456918817,0.9020618556701031,0.9595170454545454,0.8887983829607506,10.44
1,18,0.35039055208707676,0.9551724137931035,0.99368232237302,0.9497835497835498,0.405068320404623,0.8917525773195876,0.9505208333333334,0.8789912971158701,11.0
1,19,0.3420352368005391,0.9672413793103448,0.9954365000857306,0.9631624163048093,0.42333875074214544,0.8608247422680413,0.9509943181818181,0.849599448703592,10.4
1,20,0.3378852164950864,0.9620689655172414,0.9953441749429562,0.9575091575091574,0.40554068844342966,0.8865979381443299,0.9479166666666667,0.8707136798739852,10.44
