fold,epoch,train_loss,train_acc,train_auc,train_f1,val_loss,val_acc,val_auc,val_f1,duration_seconds
1,1,0.4470987458750062,0.8310344827586207,0.8930479167490997,0.8116658493591868,0.48695115349404117,0.768041237113402,0.9513494318181819,0.6719401751155537,18.3
1,2,0.25992296406531673,0.906896551724138,0.9551036019994987,0.8972157681250739,0.2587728447068118,0.9175257731958762,0.9683948863636364,0.9051808406647117,20.36
1,3,0.2560901192068283,0.9086206896551724,0.9585328215882563,0.8985180465549287,0.24939307839085026,0.9175257731958762,0.9668560606060606,0.9105990783410138,18.08
1,4,0.19748941679410792,0.9327586206896552,0.9733971695749086,0.9253246002951362,0.302340853729821,0.9020618556701031,0.9560842803030303,0.8920802225150051,19.96
1,5,0.18126916436816512,0.9327586206896552,0.9779606694891781,0.9249579505757537,0.773581150939039,0.7525773195876289,0.9487452651515151,0.7508828250401285,17.9
1,6,0.15819659512002043,0.9482758620689655,0.9813503211596037,0.942487704267809,0.29321316359804295,0.9020618556701031,0.9588068181818181,0.89280832872888,19.12
1,7,0.16955525175111646,0.9310344827586207,0.9826560624645537,0.9236842105263158,0.5585327228067338,0.8402061855670103,0.9526515151515151,0.7951285981945154,17.73
1,8,0.1192487751042719,0.9620689655172414,0.9896727733153958,0.9580263157894737,0.31319529285178216,0.9175257731958762,0.9545454545454546,0.9088024444705606,18.2
1,9,0.1172320646601297,0.9620689655172414,0.9913610044975534,0.9577209049581847,0.5982545734779501,0.8402061855670103,0.9050662878787878,0.8273178855485687,17.94
1,10,0.1063936601237296,0.9551724137931035,0.9926667458025034,0.9505112957639243,0.465170593489178,0.8969072164948454,0.9489820075757576,0.8860030555882008,20.18
1,11,0.06908304385870355,0.9741379310344828,0.996623537635685,0.9712786924212062,0.9225121513027609,0.8505154639175257,0.9256628787878788,0.8170227989722574,15.49
1,12,0.09342542489679323,0.9603448275862069,0.9947770347802002,0.955853396210805,0.4852516692815773,0.9123711340206185,0.9577414772727273,0.9040916625468927,18.63
2,1,0.48532363046791255,0.7879310344827586,0.871172457559892,0.7615251160785022,0.257675577595134,0.9432989690721649,0.9601598307674228,0.9356201164509609,21.55
2,2,0.2963203148030377,0.8775862068965518,0.9421307313977473,0.8643784230615961,0.3034725212333901,0.9226804123711341,0.9668586202844048,0.9099266412851703,17.46
2,3,0.25289874300025794,0.9017241379310345,0.957559892114866,0.8905931993050384,0.25751564932201704,0.9329896907216495,0.9688565048771889,0.9245158780042502,18.52
2,4,0.18247179787747383,0.9310344827586207,0.9776561425776086,0.9233169390237452,0.1559715147740896,0.9690721649484536,0.9793160183335293,0.9655539772727273,20.18
2,5,0.18232395673425278,0.9206896551724137,0.9795335554497857,0.9118144798773071,0.2996269599292005,0.8814432989690721,0.9645081678223058,0.8747016371345933,18.61
2,6,0.15577005083942838,0.9344827586206896,0.9837379025860701,0.926972472200501,0.370572990386076,0.9484536082474226,0.9705018216006581,0.9412334908518114,16.88
2,7,0.18254341081712153,0.9344827586206896,0.9795335554497858,0.9273269233305637,0.22377624858819448,0.9484536082474226,0.9844870137501469,0.9412334908518114,19.35
2,8,0.12682781833572965,0.9551724137931035,0.9900047596382675,0.9500337967687639,0.21233000190550458,0.9639175257731959,0.9757903396403808,0.9599587203302373,19.44
2,9,0.0921926467077759,0.9724137931034482,0.9941297794700936,0.9694008098233953,0.5249789552532707,0.8969072164948454,0.9710894347161828,0.8913165266106442,20.81
2,10,0.18438888854836752,0.9189655172413793,0.982032365540219,0.9104347168968225,0.1668862415723945,0.9536082474226804,0.9784933599717947,0.94774176169525,18.66
2,11,0.028203152299905113,0.993103448275862,0.9996694695647574,0.9923684210526316,0.5230680715236593,0.9329896907216495,0.9741450229169115,0.922626169657923,18.84
2,12,0.16542252800274787,0.95,0.9873076312866889,0.9443368908744934,0.42422133806533674,0.9072164948453608,0.9763779527559056,0.8914179104477612,18.31
2,13,0.11510602505337136,0.9568965517241379,0.9919218361626739,0.9517758140741455,0.23681359648598935,0.9278350515463918,0.9703842989775532,0.9217741935483872,20.05
2,14,0.11010511495817465,0.9637931034482758,0.9921598180760485,0.9597901693896888,0.30555924981379246,0.8917525773195876,0.9828416970266776,0.8861597786905859,19.54
3,1,0.464947016647143,0.8123924268502581,0.8794340269536092,0.7877408607808767,0.27547447948772075,0.8808290155440415,0.9533524218563589,0.8689980817470857,21.29
3,2,0.31403594652642075,0.8674698795180723,0.938879658200807,0.8519706039038175,0.2330501181143748,0.917098445595855,0.9649248389405869,0.9078978764018134,19.53
3,3,0.28349091282456695,0.891566265060241,0.9521191022496505,0.8794784412505556,0.2868964262552913,0.8963730569948186,0.9575280362681938,0.8885938582313553,17.69
3,4,0.2041488723536244,0.9225473321858864,0.9724134293324894,0.9137029029755912,0.3680886058927135,0.8549222797927462,0.9668336912431401,0.8179245283018868,19.45
3,5,0.1850492267098934,0.9311531841652324,0.9779254687870875,0.923385288920537,0.48692173450923976,0.7823834196891192,0.9677881173944166,0.7797761356226907,19.7
3,6,0.1814396090698301,0.9328743545611016,0.9774111875939552,0.9253914160122487,0.24769105358450189,0.9378238341968912,0.9725602481507993,0.9298691860465116,18.94
3,7,0.17630691282741262,0.955249569707401,0.978980404567872,0.9503209766108027,0.22948952308085213,0.9326424870466321,0.9680267239322358,0.923095785440613,18.68
3,8,0.16615889778954157,0.9466437177280551,0.9828572935622545,0.9404037496236148,0.2810743483880393,0.9119170984455959,0.970174182772608,0.9017811704834606,18.84
3,9,0.12229702566562357,0.9655765920826161,0.9898066830181713,0.9618766404199475,0.22995126010185166,0.927461139896373,0.9639704127893104,0.9181807170542635,18.66
3,10,0.13870603460354392,0.9535283993115319,0.9872616504470291,0.9482217417853547,0.24399020671557384,0.9222797927461139,0.969339059890241,0.9119873529322349,17.49
3,11,0.10691920750515009,0.9569707401032702,0.992997863755044,0.9519385077609797,0.37208897551043185,0.9067357512953368,0.9659985683607731,0.8991289198606272,17.84
3,12,0.09800140868786009,0.9621342512908778,0.9939604926550096,0.9581631317098718,0.5944754428878302,0.9326424870466321,0.9611071343354808,0.9217526898487447,19.55
3,13,0.113943294258794,0.963855421686747,0.9934198380673576,0.9597280213886092,1.1189285395598016,0.8652849740932642,0.9431519923645908,0.859549932825795,18.97
