metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9623717545504403,0.9180857817886992,0.9266492174563323,0.9689861859724285,0.91606141402864,0.8822704658525554,0.9498523622047245,0.9268879356681939
std,0.01721992913818197,0.007628858799661143,0.0076259682813784235,0.014123907150904207,0.008487456932310894,0.039603814433504345,0.028161648764888095,0.03335487088634022
