metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.965456314414862,0.9074272300573887,0.9173227925858661,0.9628072657360122,0.9052168275702732,0.8668928086838534,0.943540846456693,0.9342081946760631
std,0.01146347631105669,0.023867351807206994,0.021028622785797074,0.02144047929827682,0.02562995196697987,0.04761126811900076,0.02168694576072163,0.022867160758414166
