metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.958775481597916,0.8879666188056291,0.8987714331499387,0.9590083872869013,0.8876492709813496,0.8520578923564,0.9232406496062993,0.9209607991515641
std,0.017474276736672477,0.023069059248040404,0.023612426294666696,0.017964429786244112,0.010982339651555489,0.03322130142259103,0.05258332749830417,0.04301684958757812
