branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,193,post_calibration,0.9222797927461139,0.9191123836793128,0.914563966356795,0.9671916010498688,0.9149993126277813
concept_only,True,193,post_calibration,0.9222797927461139,0.9191123836793128,0.914563966356795,0.9674302075876879,0.9268376193747253
full_without_visual,True,193,post_calibration,0.9222797927461139,0.9191123836793128,0.914563966356795,0.9674302075876879,0.9268376193747253
visual_only,True,193,post_calibration,0.9119170984455959,0.9075996182295395,0.9031724952043677,0.96408971605822,0.8918175715203223
low_only,True,193,post_calibration,0.7875647668393783,0.7585301837270342,0.7613187343528489,0.8334526366022429,0.7072222486545892
high_only,True,193,post_calibration,0.917098445595855,0.9115366261035552,0.9085524757166548,0.9770937723693629,0.9531503888209166
csg_only,True,193,post_calibration,0.7616580310880829,0.749761393462181,0.742218350754936,0.8446671438797423,0.7218292019696804
