slide_id,coord_mode,scale_ratio,low_patch_count,high_patch_count,child_count_mean,child_count_std,child_count_min,child_count_max,child_count_median,child_count_p25,child_count_p75,child_count_p90,child_count_p95,child_count_nonzero_mean,empty_match_ratio
2469569-B2,top_left,0.25,67,877,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469569-B2,center,2.0,67,877,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469569-B2,center,4.0,67,877,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469569-B2,center,0.5,67,877,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469569-B2,center,0.25,67,877,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469849-B2,top_left,2.0,178,2512,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469849-B2,top_left,4.0,178,2512,0.016853932584269662,0.12872403637516402,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9831460674157303
2469849-B2,top_left,0.5,178,2512,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469849-B2,top_left,0.25,178,2512,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469849-B2,center,2.0,178,2512,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469849-B2,center,4.0,178,2512,0.011235955056179775,0.10540260134434672,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9887640449438202
2469849-B2,center,0.5,178,2512,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469849-B2,center,0.25,178,2512,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469927-B2,top_left,2.0,196,2593,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469927-B2,top_left,4.0,196,2593,0.02040816326530612,0.14139190265868387,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9795918367346939
2469927-B2,top_left,0.5,196,2593,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469927-B2,top_left,0.25,196,2593,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469927-B2,center,2.0,196,2593,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469927-B2,center,4.0,196,2593,0.02040816326530612,0.14139190265868387,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9795918367346939
2469927-B2,center,0.5,196,2593,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2469927-B2,center,0.25,196,2593,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471237-B2,top_left,2.0,463,6815,0.07775377969762419,0.26778373632533686,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.9222462203023758
2471237-B2,top_left,4.0,463,6815,0.02591792656587473,0.15889048948379716,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9740820734341252
2471237-B2,top_left,0.5,463,6815,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471237-B2,top_left,0.25,463,6815,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471237-B2,center,2.0,463,6815,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471237-B2,center,4.0,463,6815,0.02591792656587473,0.15889048948379716,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9740820734341252
2471237-B2,center,0.5,463,6815,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471237-B2,center,0.25,463,6815,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471452-B2,top_left,2.0,132,1772,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471452-B2,top_left,4.0,132,1772,0.015151515151515152,0.1221554204287659,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9848484848484849
2471452-B2,top_left,0.5,132,1772,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471452-B2,top_left,0.25,132,1772,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471452-B2,center,2.0,132,1772,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471452-B2,center,4.0,132,1772,0.015151515151515152,0.1221554204287659,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9848484848484849
2471452-B2,center,0.5,132,1772,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471452-B2,center,0.25,132,1772,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471884-B2,top_left,2.0,140,1810,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471884-B2,top_left,4.0,140,1810,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471884-B2,top_left,0.5,140,1810,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471884-B2,top_left,0.25,140,1810,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471884-B2,center,2.0,140,1810,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471884-B2,center,4.0,140,1810,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471884-B2,center,0.5,140,1810,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471884-B2,center,0.25,140,1810,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471957-B,top_left,2.0,85,1104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471957-B,top_left,4.0,85,1104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471957-B,top_left,0.5,85,1104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471957-B,top_left,0.25,85,1104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471957-B,center,2.0,85,1104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471957-B,center,4.0,85,1104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471957-B,center,0.5,85,1104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471957-B,center,0.25,85,1104,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471959-B2,top_left,2.0,167,2280,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471959-B2,top_left,4.0,167,2280,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471959-B2,top_left,0.5,167,2280,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471959-B2,top_left,0.25,167,2280,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471959-B2,center,2.0,167,2280,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471959-B2,center,4.0,167,2280,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471959-B2,center,0.5,167,2280,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471959-B2,center,0.25,167,2280,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471963-B,top_left,2.0,280,3985,0.0035714285714285713,0.059654618173178804,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9964285714285714
2471963-B,top_left,4.0,280,3985,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471963-B,top_left,0.5,280,3985,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471963-B,top_left,0.25,280,3985,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471963-B,center,2.0,280,3985,0.0035714285714285713,0.059654618173178804,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9964285714285714
2471963-B,center,4.0,280,3985,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471963-B,center,0.5,280,3985,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2471963-B,center,0.25,280,3985,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473212-B4,top_left,2.0,187,2489,0.0053475935828877,0.07293145292505805,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9946524064171123
2473212-B4,top_left,4.0,187,2489,0.0213903743315508,0.14468181025100196,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9786096256684492
2473212-B4,top_left,0.5,187,2489,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473212-B4,top_left,0.25,187,2489,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473212-B4,center,2.0,187,2489,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473212-B4,center,4.0,187,2489,0.026737967914438502,0.16131661100533,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9732620320855615
2473212-B4,center,0.5,187,2489,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473212-B4,center,0.25,187,2489,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473218-B3,top_left,2.0,255,3592,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473218-B3,top_left,4.0,255,3592,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473218-B3,top_left,0.5,255,3592,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473218-B3,top_left,0.25,255,3592,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473218-B3,center,2.0,255,3592,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473218-B3,center,4.0,255,3592,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473218-B3,center,0.5,255,3592,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473218-B3,center,0.25,255,3592,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473534-B2,top_left,2.0,228,3213,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473534-B2,top_left,4.0,228,3213,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473534-B2,top_left,0.5,228,3213,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473534-B2,top_left,0.25,228,3213,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473534-B2,center,2.0,228,3213,0.03070175438596491,0.17250842490611523,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9692982456140351
2473534-B2,center,4.0,228,3213,0.0043859649122807015,0.06608122444438318,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9956140350877193
2473534-B2,center,0.5,228,3213,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473534-B2,center,0.25,228,3213,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473549-B,top_left,2.0,234,3285,0.04700854700854701,0.2116571367015349,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9529914529914529
2473549-B,top_left,4.0,234,3285,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473549-B,top_left,0.5,234,3285,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473549-B,top_left,0.25,234,3285,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473549-B,center,2.0,234,3285,0.004273504273504274,0.06523221163450323,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9957264957264957
2473549-B,center,4.0,234,3285,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473549-B,center,0.5,234,3285,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473549-B,center,0.25,234,3285,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473621-B3,top_left,2.0,158,2107,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473621-B3,top_left,4.0,158,2107,0.012658227848101266,0.1117944413459221,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9873417721518988
2473621-B3,top_left,0.5,158,2107,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473621-B3,top_left,0.25,158,2107,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473621-B3,center,2.0,158,2107,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473621-B3,center,4.0,158,2107,0.012658227848101266,0.1117944413459221,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9873417721518988
2473621-B3,center,0.5,158,2107,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2473621-B3,center,0.25,158,2107,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474150-B3,top_left,2.0,220,3180,0.031818181818181815,0.1755157688755256,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9681818181818181
2474150-B3,top_left,4.0,220,3180,0.01818181818181818,0.133608531424537,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9818181818181818
2474150-B3,top_left,0.5,220,3180,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474150-B3,top_left,0.25,220,3180,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474150-B3,center,2.0,220,3180,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474150-B3,center,4.0,220,3180,0.01818181818181818,0.133608531424537,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9818181818181818
2474150-B3,center,0.5,220,3180,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474150-B3,center,0.25,220,3180,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474291-B2,top_left,2.0,316,4662,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474291-B2,top_left,4.0,316,4662,0.022151898734177215,0.147177417142196,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9778481012658228
2474291-B2,top_left,0.5,316,4662,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474291-B2,top_left,0.25,316,4662,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474291-B2,center,2.0,316,4662,0.056962025316455694,0.2317700433367159,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.9430379746835443
2474291-B2,center,4.0,316,4662,0.022151898734177215,0.147177417142196,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9778481012658228
2474291-B2,center,0.5,316,4662,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474291-B2,center,0.25,316,4662,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474337-B3,top_left,2.0,301,4367,0.046511627906976744,0.21059035204970739,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9534883720930233
2474337-B3,top_left,4.0,301,4367,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474337-B3,top_left,0.5,301,4367,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474337-B3,top_left,0.25,301,4367,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474337-B3,center,2.0,301,4367,0.046511627906976744,0.21059035204970739,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9534883720930233
2474337-B3,center,4.0,301,4367,0.0033222591362126247,0.057543216198301564,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9966777408637874
2474337-B3,center,0.5,301,4367,0.16611295681063123,0.3721820017011309,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.8338870431893688
2474337-B3,center,0.25,301,4367,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474638-B3,top_left,2.0,155,2249,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474638-B3,top_left,4.0,155,2249,0.01935483870967742,0.1377687516391137,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9806451612903225
2474638-B3,top_left,0.5,155,2249,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474638-B3,top_left,0.25,155,2249,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474638-B3,center,2.0,155,2249,0.05161290322580645,0.22124423483202899,0,1,0.0,0.0,0.0,0.0,0.29999999999998295,1.0,0.9483870967741935
2474638-B3,center,4.0,155,2249,0.01935483870967742,0.1377687516391137,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9806451612903225
2474638-B3,center,0.5,155,2249,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474638-B3,center,0.25,155,2249,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474739-B2,top_left,2.0,315,4727,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474739-B2,top_left,4.0,315,4727,0.01904761904761905,0.1366923818514983,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9809523809523809
2474739-B2,top_left,0.5,315,4727,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474739-B2,top_left,0.25,315,4727,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474739-B2,center,2.0,315,4727,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474739-B2,center,4.0,315,4727,0.01904761904761905,0.1366923818514983,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9809523809523809
2474739-B2,center,0.5,315,4727,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2474739-B2,center,0.25,315,4727,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475011-B2,top_left,2.0,183,2646,0.1092896174863388,0.3120022387676546,0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.8907103825136612
2475011-B2,top_left,4.0,183,2646,0.02185792349726776,0.14621954273507815,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9781420765027322
2475011-B2,top_left,0.5,183,2646,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475011-B2,top_left,0.25,183,2646,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475011-B2,center,2.0,183,2646,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475011-B2,center,4.0,183,2646,0.02185792349726776,0.14621954273507815,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9781420765027322
2475011-B2,center,0.5,183,2646,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475011-B2,center,0.25,183,2646,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475022-B,top_left,2.0,224,3274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475022-B,top_left,4.0,224,3274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475022-B,top_left,0.5,224,3274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475022-B,top_left,0.25,224,3274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475022-B,center,2.0,224,3274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475022-B,center,4.0,224,3274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475022-B,center,0.5,224,3274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475022-B,center,0.25,224,3274,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475126-B2,top_left,2.0,231,3334,0.004329004329004329,0.0656526012471996,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9956709956709957
2475126-B2,top_left,4.0,231,3334,0.008658008658008658,0.09264473835079089,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9913419913419913
2475126-B2,top_left,0.5,231,3334,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475126-B2,top_left,0.25,231,3334,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475126-B2,center,2.0,231,3334,0.004329004329004329,0.0656526012471996,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9956709956709957
2475126-B2,center,4.0,231,3334,0.008658008658008658,0.09264473835079089,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9913419913419913
2475126-B2,center,0.5,231,3334,0.008658008658008658,0.09264473835079087,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9913419913419913
2475126-B2,center,0.25,231,3334,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475349-B2,top_left,2.0,132,1861,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475349-B2,top_left,4.0,132,1861,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475349-B2,top_left,0.5,132,1861,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475349-B2,top_left,0.25,132,1861,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475349-B2,center,2.0,132,1861,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475349-B2,center,4.0,132,1861,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475349-B2,center,0.5,132,1861,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2475349-B2,center,0.25,132,1861,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2476252-B2,top_left,2.0,120,1594,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2476252-B2,top_left,4.0,120,1594,0.008333333333333333,0.09090593428863097,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9916666666666667
2476252-B2,top_left,0.5,120,1594,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2476252-B2,top_left,0.25,120,1594,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2476252-B2,center,2.0,120,1594,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2476252-B2,center,4.0,120,1594,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2476252-B2,center,0.5,120,1594,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2476252-B2,center,0.25,120,1594,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477189-B3,top_left,2.0,129,1775,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477189-B3,top_left,4.0,129,1775,0.007751937984496124,0.08770316665879659,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9922480620155039
2477189-B3,top_left,0.5,129,1775,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477189-B3,top_left,0.25,129,1775,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477189-B3,center,2.0,129,1775,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477189-B3,center,4.0,129,1775,0.007751937984496124,0.08770316665879659,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9922480620155039
2477189-B3,center,0.5,129,1775,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477189-B3,center,0.25,129,1775,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477541-B2,top_left,2.0,141,1847,0.02127659574468085,0.14430489325798443,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9787234042553191
2477541-B2,top_left,4.0,141,1847,0.014184397163120567,0.11825058156406429,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9858156028368794
2477541-B2,top_left,0.5,141,1847,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477541-B2,top_left,0.25,141,1847,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477541-B2,center,2.0,141,1847,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477541-B2,center,4.0,141,1847,0.014184397163120567,0.11825058156406429,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9858156028368794
2477541-B2,center,0.5,141,1847,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477541-B2,center,0.25,141,1847,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477809-B3,top_left,2.0,202,3004,0.09900990099009901,0.298675309485116,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.900990099009901
2477809-B3,top_left,4.0,202,3004,0.01485148514851485,0.12095833388980809,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9851485148514851
2477809-B3,top_left,0.5,202,3004,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477809-B3,top_left,0.25,202,3004,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477809-B3,center,2.0,202,3004,0.09900990099009901,0.298675309485116,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.900990099009901
2477809-B3,center,4.0,202,3004,0.01485148514851485,0.12095833388980809,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9851485148514851
2477809-B3,center,0.5,202,3004,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477809-B3,center,0.25,202,3004,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477949-B2,top_left,2.0,188,2718,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477949-B2,top_left,4.0,188,2718,0.010638297872340425,0.10259202937226548,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9893617021276596
2477949-B2,top_left,0.5,188,2718,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477949-B2,top_left,0.25,188,2718,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477949-B2,center,2.0,188,2718,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477949-B2,center,4.0,188,2718,0.010638297872340425,0.10259202937226548,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9893617021276596
2477949-B2,center,0.5,188,2718,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2477949-B2,center,0.25,188,2718,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
