slide_id,status,coord_mode,scale_ratio,low_coord_key,high_coord_key,low_patch_count,high_patch_count,low_coords_shape,high_coords_shape,low_features_shape,high_features_shape,low_min_x,low_min_y,low_max_x,low_max_y,low_span_x,low_span_y,high_min_x,high_min_y,high_max_x,high_max_y,high_span_x,high_span_y,low_patch_level,high_patch_level,low_patch_size_attr,high_patch_size_attr,low_has_nan_or_inf,high_has_nan_or_inf,low_duplicate_count,high_duplicate_count,low_duplicate_ratio,high_duplicate_ratio,range_iou,span_ratio_x,span_ratio_y,min_delta_x,min_delta_y,same_coord_system_heuristic,empty_match_count,warning_count,warnings,child_count_mean,child_count_std,child_count_min,child_count_max,child_count_median,child_count_p25,child_count_p75,child_count_p90,child_count_p95,child_count_nonzero_mean,empty_match_ratio
2460960-B,ok,top_left,4.0,coords,coords,343,4901,"[343, 2]","[4901, 2]","[343, 512]","[4901, 512]",8304.0,7072.0,141654.0,82616.0,133350.0,75544.0,8304.0,7072.0,146774.0,83640.0,138470.0,76568.0,,,,,False,False,0,0,0.0,0.0,0.9501452493980648,1.038395200599925,1.0135550142963041,0.0,0.0,True,343,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2460960-B,ok,top_left,0.5,coords,coords,343,4901,"[343, 2]","[4901, 2]","[343, 512]","[4901, 512]",8304.0,7072.0,141654.0,82616.0,133350.0,75544.0,8304.0,7072.0,146774.0,83640.0,138470.0,76568.0,,,,,False,False,0,0,0.0,0.0,0.9501452493980648,1.038395200599925,1.0135550142963041,0.0,0.0,True,343,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2460960-B,ok,top_left,0.25,coords,coords,343,4901,"[343, 2]","[4901, 2]","[343, 512]","[4901, 512]",8304.0,7072.0,141654.0,82616.0,133350.0,75544.0,8304.0,7072.0,146774.0,83640.0,138470.0,76568.0,,,,,False,False,0,0,0.0,0.0,0.9501452493980648,1.038395200599925,1.0135550142963041,0.0,0.0,True,343,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2460960-B,ok,center,1.0,coords,coords,343,4901,"[343, 2]","[4901, 2]","[343, 512]","[4901, 512]",8304.0,7072.0,141654.0,82616.0,133350.0,75544.0,8304.0,7072.0,146774.0,83640.0,138470.0,76568.0,,,,,False,False,0,0,0.0,0.0,0.9501452493980648,1.038395200599925,1.0135550142963041,0.0,0.0,True,61,0,,0.8221574344023324,0.38238016091228755,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.17784256559766765
2460960-B,ok,center,2.0,coords,coords,343,4901,"[343, 2]","[4901, 2]","[343, 512]","[4901, 512]",8304.0,7072.0,141654.0,82616.0,133350.0,75544.0,8304.0,7072.0,146774.0,83640.0,138470.0,76568.0,,,,,False,False,0,0,0.0,0.0,0.9501452493980648,1.038395200599925,1.0135550142963041,0.0,0.0,True,320,0,,0.06705539358600583,0.25011790774958853,0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.9329446064139941
2460960-B,ok,center,4.0,coords,coords,343,4901,"[343, 2]","[4901, 2]","[343, 512]","[4901, 512]",8304.0,7072.0,141654.0,82616.0,133350.0,75544.0,8304.0,7072.0,146774.0,83640.0,138470.0,76568.0,,,,,False,False,0,0,0.0,0.0,0.9501452493980648,1.038395200599925,1.0135550142963041,0.0,0.0,True,341,0,,0.0058309037900874635,0.07613740441516384,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.9941690962099126
2460960-B,ok,center,0.5,coords,coords,343,4901,"[343, 2]","[4901, 2]","[343, 512]","[4901, 512]",8304.0,7072.0,141654.0,82616.0,133350.0,75544.0,8304.0,7072.0,146774.0,83640.0,138470.0,76568.0,,,,,False,False,0,0,0.0,0.0,0.9501452493980648,1.038395200599925,1.0135550142963041,0.0,0.0,True,343,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2460960-B,ok,center,0.25,coords,coords,343,4901,"[343, 2]","[4901, 2]","[343, 512]","[4901, 512]",8304.0,7072.0,141654.0,82616.0,133350.0,75544.0,8304.0,7072.0,146774.0,83640.0,138470.0,76568.0,,,,,False,False,0,0,0.0,0.0,0.9501452493980648,1.038395200599925,1.0135550142963041,0.0,0.0,True,343,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2461671-B2,ok,top_left,1.0,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,37,0,,0.8871951219512195,0.3163541331122137,0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.11280487804878049
2461671-B2,ok,top_left,2.0,coords,coords,328,4887,"[328, 2]","[4887, 2]","[328, 512]","[4887, 512]",7776.0,6736.0,133683.0,73569.0,125907.0,66833.0,7776.0,6736.0,134707.0,75344.0,126931.0,68608.0,,,,,False,False,0,0,0.0,0.0,0.9662697223946783,1.0081329870459943,1.0265587359537953,0.0,0.0,True,328,0,,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
