flip_type,fold,sample_id,slide_id,label,pred_full,pred_concept_only,pred_visual_only,pred_full_without_visual,full_correct,concept_correct,visual_correct,full_without_visual_correct,full_margin,concept_margin,visual_margin,csg_margin,visual_contribution_ratio,concept_contribution_ratio,csg_contribution_ratio
visual_only_correct_concept_wrong,0,2473621-B3,2473621-B3,0,0,1,0,1,True,False,True,False,1.4132871627807617,-0.07414388656616211,1.4839309453964233,2.4357461370527744e-05,0.25503286719322205,0.7449671030044556,0.00041202589636668563
visual_only_correct_concept_wrong,0,25015422B,25015422B,0,1,1,0,1,False,False,True,False,-1.7747981548309326,-1.7869493961334229,0.008651137351989746,-0.0039809029549360275,0.21111521124839783,0.7888847589492798,0.00012174404400866479
visual_only_correct_concept_wrong,0,25017355B4,25017355B4,1,1,0,1,0,True,False,True,False,0.809097945690155,-0.029042348265647888,0.8416406512260437,0.005027415230870247,0.8949851989746094,0.10501481592655182,0.0004107008862774819
visual_only_correct_concept_wrong,0,25033447B4,25033447B4,1,0,0,1,0,False,False,True,False,-0.8162677884101868,-0.8666696548461914,0.0539020299911499,0.004053458571434021,0.3407009541988373,0.6592990159988403,4.937179619446397e-05
concept_only_wrong_full_correct,0,2473621-B3,2473621-B3,0,0,1,0,1,True,False,True,False,1.4132871627807617,-0.07414388656616211,1.4839309453964233,2.4357461370527744e-05,0.25503286719322205,0.7449671030044556,0.00041202589636668563
concept_only_wrong_full_correct,0,25017355B4,25017355B4,1,1,0,1,0,True,False,True,False,0.809097945690155,-0.029042348265647888,0.8416406512260437,0.005027415230870247,0.8949851989746094,0.10501481592655182,0.0004107008862774819
full_correct_full_without_visual_wrong,0,2473621-B3,2473621-B3,0,0,1,0,1,True,False,True,False,1.4132871627807617,-0.07414388656616211,1.4839309453964233,2.4357461370527744e-05,0.25503286719322205,0.7449671030044556,0.00041202589636668563
full_correct_full_without_visual_wrong,0,25017355B4,25017355B4,1,1,0,1,0,True,False,True,False,0.809097945690155,-0.029042348265647888,0.8416406512260437,0.005027415230870247,0.8949851989746094,0.10501481592655182,0.0004107008862774819
