,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.970407196969697,0.9226804123711341,0.9141972578505086,0.9440104166666667,0.915719696969697,0.8939393939393939,0.9375,0.950385323743343
1,1,0.9377367424242424,0.8711340206185567,0.849877735475284,0.9811963803032082,0.8362926136363636,0.7272727272727273,0.9453125,0.8880514945524666
2,2,0.9895404865436597,0.9072164948453608,0.8914179104477612,0.9537103316630876,0.8727229991773416,0.7611940298507462,0.984251968503937,0.9809938587033414
3,3,0.9472679551419709,0.8808290155440415,0.8715009408018526,0.9614650441422096,0.8839775709854449,0.8939393939393939,0.8740157480314961,0.883864683293696
4,4,0.9646862324027679,0.9067357512953368,0.898492286115007,0.9810606060606061,0.9073013600572655,0.9090909090909091,0.905511811023622,0.9033606801535699
