metric,test_auc,test_f1,test_acc,val_auc,balanced_acc,sensitivity,specificity,pr_auc
mean,0.9619277226964675,0.8850972261380827,0.897719138934886,0.9642885557671557,0.8832028481652225,0.8370872908186341,0.9293184055118111,0.9213312080892834
std,0.018122295099208437,0.02232246413406621,0.018902957564144236,0.01482059492772703,0.028103669743980035,0.07676961603385084,0.03732447924723469,0.038047321068306085
