metric_name,count,mean,std,median,min,max
full_margin,194,6.518162123935738,4.388428638521874,8.169148445129395,-10.93057632446289,11.501694679260254
concept_margin,194,3.9789793546666803,2.8928146807608854,5.079439640045166,-6.327147483825684,7.6053361892700195
visual_margin,194,2.539789650089962,1.6620404603519612,3.0572092533111572,-4.605327606201172,4.779824256896973
csg_margin,194,0.003037158012469347,0.00530021727526626,0.0038515962660312653,-0.011386792175471783,0.011844269931316376
full_top1_margin,194,7.178781345947502,3.195284302904139,8.214097023010254,0.1702878475189209,11.501694679260254
concept_top1_margin,194,4.496546344044282,1.9954258838532126,5.130718946456909,0.21439623832702637,7.6053361892700195
visual_top1_margin,194,2.772763391591839,1.2347846503739721,3.12841796875,0.05381670594215393,4.779824256896973
csg_top1_margin,194,0.005216430993594671,0.003178911707928133,0.005258608842268586,3.200711216777563e-05,0.011844269931316376
visual_contribution_ratio,194,0.2309243863222871,0.1274163289935688,0.21424786746501923,0.004857231397181749,0.9532857537269592
concept_contribution_ratio,194,0.7690756104732912,0.12741632747869192,0.785752147436142,0.046714283525943756,0.9951427578926086
csg_contribution_ratio,194,0.0005445102384403503,0.0005964957295017569,0.0004788570659002289,7.665070370421745e-06,0.007351428270339966
